アクター設定,マリー 不信・怒り,,
本文,いずれ…\.,Eventually\c\.,
本文,この世界から魔法はなくなるよ,magic will disappear from this world.,
アクター設定,アーシア 不信・怒り,,
本文,えっ…？,What?,
アクター設定,マリー 不信・怒り,,
本文,つまり…\.,In other words\c\.,
本文,アタシが動き出さなくても,I won't have to do anything.,
アクター設定,マリー 不信・怒り,,
本文,今後\N[1]のような\.,It will become a world,
本文,個体は生まれることはないし,where nobody like you\.,would ever be born\c\.
アクター設定,マリー 不信・怒り,,
本文,誰もエーテル中毒にならない\.,and nobody will become ether addicts.,
本文,世界が来るんだよ,,
アクター設定,アーシア 不信・怒り,,
本文,…,...,
アクター設定,アーシア 不信・怒り,,
本文,…,...,
アクター設定,アーシア 驚き・動揺,,
本文,\N[4]さん\.,You really want to do,
本文,本当は魔法の研究したいんですよね？,magic research\c\.,don't you?
アクター設定,アーシア 通常,,
本文,でしたら\.,Then\.,
本文,作ってくださいよ,make some.,
アクター設定,アーシア 勝利・喜び,,
本文,あたしが,Like special medicine\.,
本文,長生きできる特効薬とか,that lets me live.,
アクター設定,マリー 通常,,
本文,興味ないね,Not interested.,
アクター設定,アーシア 勝利・喜び,,
本文,即答っすか…,That was a quick response.,
アクター設定,マリー 通常,,
本文,違う違う\.,No\c no.\.,
本文,そうじゃない,Not like that.,
アクター設定,マリー 笑顔,,
本文,\N[1]が長生きすることに,I'm just not that invested\.,
本文,興味がないってだけで,in your survival\c,
アクター設定,マリー 通常,,
本文,特効薬みたいなものは,but I am thinking about,
本文,作ろうと思っている,making some sort of medicine.,
アクター設定,アーシア 不信・怒り,,
本文,んあ？,What?,
アクター設定,アーシア 通常,,
本文,マジっすか！？,For real?!,
アクター設定,マリー 特殊１,,
本文,\N[1]が長生きすることに,Although\c I'm not interested,
本文,興味はないけど,in you living.,
アクター設定,アーシア 勝利・喜び,,
本文,なんでそこは強調するんです？,Why are you focusing on that?,
アクター設定,アーシア 通常,,
本文,あたしにとっては\.,It's not a bad drug for me.\.,
本文,悪くない薬ですよ,,
アクター設定,アーシア 笑顔,,
本文,エーテル\.,Ether.\.,
本文,ありがとう\. 良い薬です！,Thank you.\. You're a good drug!,
アクター設定,マリー 笑顔,,
本文,でもさ…\.,But wouldn't it better\.,
本文,飲まないに越したことないじゃん,not having to take it?,
アクター設定,アーシア 不信・怒り,,
本文,そりゃそうですけど！,Yeah\c that's true!,
アクター設定,マリー 通常,,
本文,そもそも\.,Just don't let your body\.,
本文,そんな身体にならなけりゃ良いんだよ,get like that.,
アクター設定,マリー 笑顔,,
本文,簡単なことじゃん,It's easy.,
アクター設定,アーシア 不信・怒り,,
本文,むぅ…,Rrr...,
アクター設定,マリー 通常,,
本文,やぁ\.,Hey.\.,
本文,ヤク中じゃん,It's the drug addict.,
アクター設定,マリー 笑顔,,
本文,元気にしておるかね？,How ya been?,
アクター設定,アーシア 不信・怒り,,
本文,その呼び方やめません？,Could you not call me that?,
アクター設定,マリー 驚き・動揺,,
本文,えぇー\.,What?\.,
本文,本当のことじゃん,But it's true.,
アクター設定,アーシア 勝利・喜び,,
本文,悪いイメージ\.,People will start getting\.,
本文,ついちゃうじゃないですか,the wrong idea.,
アクター設定,マリー 驚き・動揺,,
本文,えぇー！\.,What?!\.,
アクター設定,マリー 通常,,
本文,あのねぇ…,Look.,
アクター設定,マリー 驚き・動揺,,
本文,この世に悪くない薬など\.,There isn't a drug in the world\.,
本文,存在しないのだよ,that's not bad.,
アクター設定,アーシア 驚き・動揺,,
本文,…？,...?,
