アクター設定,ソラ 通常,
本文,\N[5],\N[5].
アクター設定,カイト 通常,
本文,はい\.,Yes\c\.
本文,なんでしょう,how can I help you?
アクター設定,ソラ 通常,
本文,\N[3]に変なこと,Is \N[3] putting strange ideas
本文,吹き込まれたり,in your head\c
アクター設定,ソラ 通常,
本文,振り回されたり,or generally
本文,迷惑かけてない？,causing trouble for you?
アクター設定,カイト 通常,
本文,いえ 別に,No\c not especially.
本文,そんなことは,
アクター設定,ソラ 通常,
本文,そっか…,I see...
アクター設定,ソラ 通常,
本文,あいつ\.,She used to be\.
本文,アタシの部下だったんだよ,my subordinate.
アクター設定,カイト 通常,
本文,だから先輩って\.,I see.
本文,呼ぶんですね,
アクター設定,ソラ 通常,
本文,…,...
アクター設定,ソラ 不信・怒り,
本文,四年前の戦争の時かな…,Back during the war four years ago...
アクター設定,ソラ 不信・怒り,
本文,\N[3]は右も左もわからないうちに,\N[3] got thrown into the middle of battle
本文,実践に投入されちゃって,before she knew left from right.
アクター設定,ソラ 驚き・動揺,
本文,まぁ すごく,She was a lot of work.
本文,手を焼いたんだけど…,
アクター設定,ソラ 通常,
本文,厳しい戦いの中で\.,But she managed to survive\.
本文,あいつは最後まで生き残ったんだ,the worst of it.
アクター設定,カイト 通常,
本文,それは\.,That's amazing.
本文,すごいですね…,
アクター設定,ソラ 通常,
本文,素直にすごいって言えれば,If only I could say that to her.
本文,いいんだけどね,
アクター設定,カイト 驚き・動揺,
本文,それって どういう…？,What do you mean?
アクター設定,ソラ 不信・怒り,
本文,色々あったんだよ…,A lot happened.
アクター設定,ソラ 不信・怒り,
本文,とても話せないような\.,Something I can't
本文,壮絶な経験をね,really talk about.
アクター設定,ソラ 通常,
本文,\N[5],\N[5].
アクター設定,ソラ 通常,
本文,この間 話したこと,Do you remember what we
本文,ちゃんと覚えてるか？,talked about before?
アクター設定,カイト 通常,
本文,魔法絡みのことに\.,You mean not to get involved\.
本文,首を突っ込むなってやつですか？,with magic?
アクター設定,ソラ 通常,
本文,あぁ…,Yeah...
アクター設定,ソラ 通常,
本文,アタシは やっぱり,I really want you
アクター設定,ソラ 笑顔,
本文,\N[5]には普通の学生に,to go back to being
本文,戻ってほしいかな,a regular student.
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,ソラ 通常,
本文,戦場で生き残るには,There's a trick to
本文,コツがあるんだよ,surviving the battlefield.
アクター設定,カイト 通常,
本文,コツですか？,A trick?
アクター設定,ソラ 不信・怒り,
本文,守りたい対象ができると,Once you find something to protect\c
アクター設定,ソラ 不信・怒り,
本文,そいつは途端に,it brings death closer.
本文,死に近くなる,
アクター設定,カイト 不信・怒り,
本文,…！,...!
アクター設定,ソラ 不信・怒り,
本文,問題は…,The issue isn't being
本文,居なくなる方より むしろ,the one who goes away.
アクター設定,ソラ 通常,
本文,残された方が,Being left behind
本文,ダメージが大きいことだよ,is much worse.
アクター設定,ソラ 通常,
本文,精神的にね,Psychologically\c that is.
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,ソラ 通常,
本文,思うようにやってみるといいよ,Do what you want.
アクター設定,ソラ 通常,
本文,\N[5]はまだ子供なんだから,You're still a kid.
アクター設定,ソラ 笑顔,
本文,仮にそれが間違いだったとしても,Even if it were a mistake\c
アクター設定,ソラ 笑顔,
本文,周りの大人が\.,the adults around you
本文,責任取れば良い！,should take the responsibility!
アクター設定,ソラ 笑顔,
本文,ってだけじゃないか,That's all.
アクター設定,カイト 不信・怒り,
本文,ボクは…,I...
アクター設定,レミィ 通常,
本文,話は済んだかしら？,Have you finished talking?
アクター設定,カイト 通常,
本文,あ…\.,Oh...\.
本文,\N[3]さん,\N[3].
アクター設定,レミィ 通常,
本文,孤児院の方々と\.,If you need to talk more\.
本文,話し足りないなら…,to your friends from the orphanage\c
アクター設定,レミィ 通常,
本文,貴方だけ\.,you can stay behind
本文,残ってても良いわ,on your own.
アクター設定,カイト 通常,
本文,いえ,No\c I'm coming back
本文,一緒に戻りますよ,with you.
アクター設定,レミィ 通常,
本文,そう…,I see...
アクター設定,レミィ 通常,
本文,では\.,Take care then\c\.
本文,\N[6]先輩,\N[6].
アクター設定,ソラ 驚き・動揺,
本文,…,...
アクター設定,ソラ 不信・怒り,
本文,\N[3],\N[3].
アクター設定,レミィ 通常,
本文,何かしら？,Yes?
アクター設定,ソラ 不信・怒り,
本文,そういうとこだぞ,That's what I meant.
