アクター設定,チャラ男 通常,,
本文,やぁ おねえさん,Hey there\c sweet thing.,
アクター設定,レミィ 通常,,
本文,孤児院は反対側のようね,The orphanage is in,the other direction.
アクター設定,レミィ 通常,,
本文,そちらへ向かいましょう,Let's head that way.,
アクター設定,カイト 通常,,
本文,はい\. わかりました,Yes\c okay.,
アクター設定,チャラ男 通常,,
本文,ねぇ ちょっとお話を…,Maybe we could talk…,
アクター設定,チャラ男 通常,,
本文,やぁ おねえさん,Hey there\c sweet thing.,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,チャラ男 通常,,
本文,なぁ そこの金髪が綺麗なおねえさん,Hey\c blonde cutie.,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,カイト 通常,,
本文,呼ばれているんじゃ…？,I think he's talking to you.,
アクター設定,レミィ 通常,,
本文,私…？,Me?,
アクター設定,チャラ男 通常,,
本文,ねぇ ちょっとお話を…,Maybe we could talk…,
アクター設定,レミィ 通常,,
本文,孤児院はこっちかしら？,Is the orphanage this way?,
アクター設定,チャラ男 通常,,
本文,えっ！？\.,What?!\.,
本文,いや… 反対側だぜ,No\c it's on the other way.,
アクター設定,レミィ 通常,,
本文,そう…\.,I see.\.,
本文,ありがとう,Thank you.,
アクター設定,チャラ男 通常,,
本文,何か面白いことねぇかな,That was a bust.,
