アクター設定,ソラ 通常,,
本文,時間がある時でいいからさ,Whenever you have the time...,
アクター設定,ソラ 通常,,
本文,また子供たちの,Come back and play,
本文,遊び相手になってやってよ,with the kids again.,
アクター設定,ニナ 通常,,
本文,わかってますよ\.,I will\c\.,
本文,\N[6]さん,\N[6].,
アクター設定,ニナ 通常,,
本文,（\N[6]さん 少し疲れてるみたい）,(\N[6] seems a little tired.),
アクター設定,ニナ 通常,,
本文,（色々 かたづいたらきっと…）,(Once things settle down...),
アクター設定,ソラ 不信・怒り,,
本文,それより…,Anyway...,
アクター設定,ソラ 特殊１,,
本文,\N[2]\. 最近 無茶しすぎじゃない？,You haven't been pushing yourself,too hard lately?
アクター設定,ニナ 特殊１,,
本文,わたしは…\.,I'm fine.\.,
本文,大丈夫です,,
アクター設定,ソラ 不信・怒り,,
本文,魔力の制御は\.,You have your magic\.,
本文,ちゃんとできてる？,under control?,
アクター設定,ニナ 特殊１,,
本文,問題ないです,Yes.,
アクター設定,ソラ 驚き・動揺,,
本文,マスターに迷惑かけてない？,You're not causing the boss any trouble?,
アクター設定,ニナ 驚き・動揺,,
本文,…,...,
アクター設定,ニナ 不信・怒り,,
本文,んもぅ！\. \N[6]さん！,Honestly!\. \N[6]!,
アクター設定,ニナ 不信・怒り,,
本文,わたしは もう孤児院を出て\.,I've left the orphanage\.,
本文,独り立ちしてるんです,and made a life for myself!,
アクター設定,ソラ 驚き・動揺,,
本文,あ…\. 悪い\.,Oh...\. Sorry.\.,
本文,そうだった,You're right.,
アクター設定,ソラ 笑顔,,
本文,つい癖で…,Old habits.,
アクター設定,ニナ 通常,,
本文,そんなに心配しなくても,You don't need to worry about me so much.,
アクター設定,ニナ 通常,,
本文,わたしは大丈夫ですよ,I'm okay.,
アクター設定,ソラ 通常,,
本文,\N[2]か,\N[2].,
アクター設定,ニナ 特殊１,,
本文,\N[6]さん…\.,\N[6]...\.,
本文,\N[5]のこと,About \N[5]...,
アクター設定,ソラ 不信・怒り,,
本文,…,...,
アクター設定,ソラ 不信・怒り,,
本文,\N[5]は自力で助かったんだ,\N[5] helped himself.,
アクター設定,ソラ 不信・怒り,,
本文,立派だった\.と思うよ,I'm proud of him.\.,
アクター設定,ニナ 驚き・動揺,,
本文,でも…\.,But,
本文,\N[3]さんが,\N[3]...,
アクター設定,ソラ 不信・怒り,,
本文,\N[3]は自力で助からなかったんだ,\N[3] couldn't help herself.,
アクター設定,ソラ 不信・怒り,,
本文,ただ それだけのことだよ,That's all.,
アクター設定,ソラ 不信・怒り,,
本文,\N[3]は立派な魔法使いなんだ,\N[3] is a formidable wizard.,
アクター設定,ソラ 不信・怒り,,
本文,きっと\. ずっと前から\.,I'm sure she was prepared\.,
本文,覚悟はできていたんじゃない？,to face danger.,
アクター設定,ニナ 特殊１,,
本文,…,...,
