アクター設定,リン 通常,
本文,\N[4]先生に魔法のこと聞いてみたいな～,I wanna ask Miss \N[4] about magic!
アクター設定,リン 通常,
本文,\N[5]お兄ちゃん\.,Hey\c \N[5]\c\.
本文,\N[4]先生ってどんな人～？,what's Miss \N[4] like?
アクター設定,カイト 通常,
本文,えぇと…\.,Er\c well.\.
アクター設定,カイト 通常,
本文,ごめん\.,Sorry.\.
本文,ボクもあまり知らないんだ,I don't know her too well.
アクター設定,リン 通常,
本文,なんだ…\.,Aww\c really?
本文,魔法のこと詳しいわけじゃないんだ,So you don't know about magic\c then.
アクター設定,カイト 通常,
本文,\N[11]は魔法が好きなの？,Do you like magic\c \N[11]?
アクター設定,リン 通常,
本文,う～ん\.,Mmm...\.
本文,少し気になるくらいかなぁ,I guess I'm kind of curious about it.
アクター設定,リン 通常,
本文,\N[5]お兄ちゃんは？,How about you\c \N[5]?
アクター設定,カイト 通常,
本文,ボクは…\.,I...\.
アクター設定,カイト 通常,
本文,ごめん\. 魔法のことは\.,Sorry.\. I probably shouldn't
本文,表で話さないほうがいいかも,talk too much about magic in the open.
アクター設定,リン 通常,
本文,うーん\. 残念,Aww\c really? Oh well.
