アクター設定,カイト 通常,
本文,あ…\.,Oh...\.
本文,\N[4]先生,\N[4].
アクター設定,レミィ 通常,
本文,貴方は…,It's you.
アクター設定,マリー 通常,
本文,なんだ\.,If it isn't
本文,脳みそ野菜畑じゃん,vegetable brain.
アクター設定,レミィ 不信・怒り,
本文,…,...
アクター設定,レミィ 驚き・動揺,
本文,みそ…？,Brain?
アクター設定,レミィ 通常,
本文,それは違うわ,Right.
アクター設定,レミィ 通常,
本文,野菜は調味料ではないもの,Vegetables aren't a seasoning.
アクター設定,マリー 通常,
本文,あっそう…\.,I see.\.
本文,良かったじゃん,Good for you.
アクター設定,レミィ 通常,
本文,…,...
アクター設定,マリー 通常,
本文,ねぇねぇ\.,Hey\c. how long
本文,いつまで続けるつもり？,are you gonna be keeping this up?
アクター設定,レミィ 通常,
本文,…？,...?
アクター設定,レミィ 通常,
本文,農園のことかしら？,You mean the farm?
アクター設定,マリー 不信・怒り,
本文,魔法使いの方だよ！,No\c the wizards!
アクター設定,マリー 通常,
本文,辞めるんでしょ？,You're quitting\c\. aren't you?
アクター設定,マリー 通常,
本文,本格的に農業はじめたら,Once you start doing the farm work for real.
アクター設定,レミィ 通常,
本文,いいえ\.,No\c\.
本文,魔法使いは辞めないわ,I won't be quitting magic.
アクター設定,レミィ 通常,
本文,いずれ\.,I'll eventually\.
本文,この街から離れるけれど,leave this town\c\.
アクター設定,レミィ 通常,
本文,有事の際は駆けつける\.,but I'd come running back\.
本文,それに…,in an emergency.
アクター設定,レミィ 驚き・動揺,
本文,そもそも\.,Besides\c\.
本文,辞める理由がないもの,I don't have a reason to quit.
アクター設定,マリー 通常,
本文,ふーん…,I see.\.
アクター設定,マリー 驚き・動揺,
本文,そんなんで\.,I still can't figure out how
本文,どうして部下に慕われてるのか,you're so popular\. among your platoon.
アクター設定,マリー 驚き・動揺,
本文,アタシには甚だ疑問だよ,That's an eternal mystery.
アクター設定,レミィ 不信・怒り,
本文,…,...
アクター設定,レミィ 通常,
本文,そう…,I see.\.
アクター設定,緊張しい魔法使い 通常,
本文,\N[3]さん！,\N[3]!
アクター設定,レミィ 通常,
本文,…,...
アクター設定,緊張しい魔法使い 通常,
本文,業務の引き継ぎの件で…\.,Do you have time to discuss\.
本文,今から時間取れますでしょうか？,who will take over your duties?
アクター設定,レミィ 通常,
本文,えぇ\. 大丈夫よ\.,Yes.\.
本文,行きましょう,Let's go.
アクター設定,マリー 不信・怒り,
本文,いずれは…\.,She'll be gone one day...\.
本文,いなくなるのか,
アクター設定,マリー 不信・怒り,
本文,戦力的に考えて\.,That hurts to think about.
本文,それは痛いな,
