アクター設定,リン 通常,
本文,わたしも学校行ってみたいなぁ,I want to go to school\c too.
アクター設定,マリー 通常,
本文,おおぅ\.,Yeah?\.
本文,勉強熱心だね,You're a studious one.
アクター設定,マリー 通常,
本文,アタシの部屋になら招待するよ,I'd invite you to my room.
アクター設定,リン 通常,
本文,えっ！\. 本当！？,What?!\. Really?!
アクター設定,リン 通常,
本文,あ…\.でも,Oh\c but...
アクター設定,リン 通常,
本文,学校のこと話すと\.,\N[6] gets scary\.
本文,\N[6]お姉ちゃんが怖いからなぁ,when I talk about school.
アクター設定,リン 通常,
本文,\N[4]お姉ちゃん…\.,Is school fun?
本文,学校って楽しいの？,
アクター設定,マリー 通常,
本文,いや\. 全然楽しくないよ,No\c\. not at all.
アクター設定,リン 通常,
本文,えっ…\.,What?\.
本文,じゃあどうして先生になったの？,Then why did you become a teacher?
アクター設定,マリー 通常,
本文,なんでだろうね…？,I wonder why.
アクター設定,リン 通常,
本文,…？\.,...?\.
本文,自分でもわからないってこと？,You don't even know yourself?
アクター設定,マリー 通常,
本文,ふっふっふ\.,Hehe.\.
本文,これには複雑な事情があるのだよ,There's a complicated reason for it.
アクター設定,リン 通常,
本文,そうなんだぁ！\.,I see!\.
本文,すごーい,Wow.
