アクター設定,お花大好き 通常,,
本文,…,...,
アクター設定,カイト 通常,,
本文,どうかしました？,Is something wrong?,
アクター設定,お花大好き 通常,,
本文,う\. ううん,N-No.,
アクター設定,お花大好き 通常,,
本文,あんまり花壇のことで\.,Not many people compliment me\.,
本文,ほめられたことなかったから,on the flowers.,
アクター設定,カイト 驚き・動揺,,
本文,えっ！？,What?!,
アクター設定,カイト 笑顔,,
本文,綺麗で素敵で\.,I think they're very pretty\.,
本文,とても素晴らしいと思うよ,and wonderful.,
アクター設定,お花大好き 通常,,
本文,えっへへ…,Hehe...,
アクター設定,カイト 通常,,
本文,キミは花が好きなの？,Do you like flowers?,
アクター設定,お花大好き 通常,,
本文,う\. うん…,Y-Yeah.,
アクター設定,お花大好き 通常,,
本文,昔ね\. 魔法使いさんが\.,A long time ago\c\. there was a wizard,
本文,木の根元に花を供えてて,who left flowers at the foot of a tree. ,
アクター設定,お花大好き 通常,,
本文,綺麗だなぁ…\.,They were so pretty\c\.,
本文,わたしも育ててみたいなぁって見てたんだけど,so I thought I'd grow some myself.,
アクター設定,お花大好き 通常,,
本文,この辺りを花壇にするって\.,Then there was a plan to\.,
本文,計画が持ち上がって…,create flower beds around here.,
アクター設定,お花大好き 通常,,
本文,わたしも花壇つくりに,So I helped do that.,
本文,手伝ったんだよ,,
アクター設定,カイト 通常,,
本文,そうなんだ,I see.,
アクター設定,カイト 笑顔,,
本文,とっても素敵だよ！,It's so wonderful!,
アクター設定,お花大好き 通常,,
本文,…！,...!,
アクター設定,お花大好き 通常,,
本文,ねぇねぇ\.,Hey\c,
本文,見てよこの花壇\. 綺麗でしょ,look at these flower beds.\.,Aren't they pretty?
アクター設定,カイト 驚き・動揺,,
本文,花がこんなにたくさん…,So many flowers.,
アクター設定,カイト 通常,,
本文,キミが育てたの？,Did you grow them?,
アクター設定,お花大好き 通常,,
本文,えっへへ…\.,Hehe.\.,
本文,そうだよ,I did.,
アクター設定,カイト 笑顔,,
本文,すごい綺麗だよ！,They're so pretty!,
アクター設定,お花大好き 通常,,
本文,…！,...!,
アクター設定,アーシア 笑顔,,
本文,（相変わらず…,(It's crazy how he doesn't,
本文,　天然すけこましですねぇ）,do this on purpose.),
