アクター設定,アーシア 驚き・動揺,
本文,そしたら…\.,In that case...\.
本文,悪いんだけど,Sorry\c but\c
アクター設定,アーシア 驚き・動揺,
本文,先に野暮用を\.,I've got some business to
本文,片づけてくるんで,clean up first.
アクター設定,アーシア 通常,
本文,またあとで\.,Let's meet up\.
本文,落ち合いましょうか,later somewhere else.
アクター設定,カイト 通常,
本文,わかりました,Okay.
アクター設定,アーシア 不信・怒り,
本文,ん…？,Hm...?
アクター設定,カイト 通常,
本文,どうかしましたか？,Is something wrong?
アクター設定,アーシア 不信・怒り,
本文,んー…,Hmm...
アクター設定,アーシア 不信・怒り,
本文,誰かに見られているような\.,I felt like someone was
本文,気がしたんだけど,watching us\c\. but...
アクター設定,アーシア 悲しみ・焦り,
本文,気のせいかな\.,That was just the ole imagination.
本文,ごめんごめん,Sorry\c sorry.
アクター設定,アーシア 通常,
本文,よしっ \N[5]少年！,All right\c  \N[5]!
アクター設定,カイト 通常,
本文,はい,Yes?
アクター設定,アーシア 笑顔,
本文,ここからは \.ぜーったい\.,No matter what\c\. absolutely
本文,ついてきたらダメですからね！,do NOT follow me\c got it?
アクター設定,カイト 驚き・動揺,
本文,え…？,Huh?
アクター設定,アーシア 笑顔,
本文,乙女には知られたくない秘密\.,I'm saying this girl's got a secret\.
本文,ってもんがあるんですよ,she doesn't want anyone to know.
アクター設定,カイト 通常,
本文,は はぁ…,R-\.Right...
アクター設定,アーシア 通常,
本文,それじゃ また後でね,Well\c see you later.
