アクター設定,アーシア 通常,,
本文,そんなことより\.,Anyway\c\.,
本文,料理ができる方がマシですって,it's better to be able to cook.,
アクター設定,アーシア 勝利・喜び,,
本文,あたしの雇い主\.,My boss hates fire\.,
本文,火が苦手で生野菜ばっかり出すんですよ！,and just serves raw vegetables!,
アクター設定,オルフェ 通常,,
本文,市場の野菜\.,The vegetables from the marketplace\.,
本文,美味しいですよ,are really good.,
アクター設定,アーシア 笑顔,,
本文,おかげで\.,I mean\c\.,
本文,肌ツヤは絶好調なんですけどね,my skin has never looked better.,
アクター設定,アーシア 通常,,
本文,\N[13]さんは魔法使えないんです？,Can you not use magic?,
アクター設定,オルフェ 通常,,
本文,いえ…\.,I can\c\.,
本文,でも あまり好きじゃないです,but I don't like to much.,
アクター設定,オルフェ 通常,,
本文,怖いから…,It's scary.,
アクター設定,アーシア 驚き・動揺,,
本文,ほぅ,I see.,
アクター設定,オルフェ 通常,,
本文,みんな戦ってったのに,Everyone was fighting\c,
本文,一人だけ隠れてました,but I was just hiding alone.,
アクター設定,オルフェ 通常,,
本文,良くないですよね,I know that's not good.,
アクター設定,アーシア 不信・怒り,,
本文,うーん…,Hmm...,
アクター設定,アーシア 通常,,
本文,別に良いんじゃないです？,Seems fine to me.,
アクター設定,アーシア 笑顔,,
本文,マモノも魔法も\.,You should be scared,
本文,怖くて当たり前ですって,of monsters and magic.,
アクター設定,オルフェ 通常,,
本文,あの…\.,Um.\.,
本文,ありがとうございました,Thank you.,
アクター設定,アーシア 驚き・動揺,,
本文,ん…？\.,Hm?\.,
本文,あたし何かしましたっけ？,Did I do something?,
アクター設定,オルフェ 通常,,
本文,マモノに襲われそうだった\.,You protected \N[6] and \N[7]\.,
本文,\N[6]さんと\N[7]さんを護ってました,from the monsters.,
アクター設定,アーシア 驚き・動揺,,
本文,もしかして…？\.,Oh?\.,
本文,あたしの活躍\. 見てたんです？,Did you see\. what I did?,
アクター設定,オルフェ 通常,,
本文,ぼく…\.,All I could do\. was hide.,
本文,物陰で隠れてて何もできませんでした,,
アクター設定,アーシア 通常,,
本文,こんにちわ！,Hello!,
アクター設定,オルフェ 通常,,
本文,あ…,Oh...,
アクター設定,オルフェ 通常,,
本文,マモノと戦ってた人だ,You're one of the people,who fought the monsters.
アクター設定,アーシア 笑顔,,
本文,おや…？\.,Oh?\.,
本文,あたしってば有名人？,Am I famous?,
