アクター設定,マリー 驚き・動揺,,
本文,…！,...!,
アクター設定,マリー 驚き・動揺,,
本文,うええっ！\.,Whoa!\.,
本文,何だ今の！？,What was that?!,
アクター設定,マリー 驚き・動揺,,
本文,ちょっと,Hey! Hey\c,
本文,\N[2]くん 起きてよ,\N[2]! Wake up!,
アクター設定,ニナ 驚き・動揺,,
本文,ん…\.,Mm...\.,
本文,何\. もう朝？,Wh...\. Morning already?,
アクター設定,マリー 驚き・動揺,,
本文,さぶっ！\.,Gah\c freezing!\.,
本文,まだ 全然夜じゃん,It's still totally night!,
アクター設定,マリー 通常,,
本文,何やら外が騒がしい,Something's going on outside.,
アクター設定,ニナ 驚き・動揺,,
本文,んもぅ,Yeesh...,
本文,どうしたんですか？,What's going on?,
アクター設定,ニナ 驚き・動揺,,
本文,まだ眠いんですけど,But I'm sleepy...,
アクター設定,マリー 驚き・動揺,,
本文,\N[2]くん！\.,\N[2]!\.,
本文,寝ぼけてないで 外出るよ,Quit snoozing\c we're heading out!,
アクター設定,ニナ 通常,,
本文,…,...,
アクター設定,ニナ 通常,,
本文,あと５分だけ,Just...five more minutes...,
アクター設定,マリー 驚き・動揺,,
本文,うげぇ\. \N[2]くん,Aw\c c'mon!\. \N[2]\c,
本文,普段はしっかり者のくせに,you've usually got it more together!,
アクター設定,マリー 驚き・動揺,,
本文,寝相悪いし だらしないし,But your sleep posture's awful\c,and you're all sloppy...
アクター設定,マリー 驚き・動揺,,
本文,チョー タチ悪ぃ,Man\c talk about bad roommates!,
