アクター設定,カイト 通常,,
本文,\N[2]へのプレゼント\.,I was hoping to talk to \N[14],
本文,\N[14]に相談できたら良かったんだけど,about the present for \N[2]\c\. but...,
アクター設定,カイト 通常,,
本文,今日はいないみたいだ,Looks like she's not in today.,
アクター設定,カイト 通常,,
本文,妙に静かだな…,It's weirdly quiet...,
アクター設定,カイト 不信・怒り,,
本文,（何だろう…\.,(Strange...\.,
本文,　誰かに見られてる感じがする）,It feels like I'm being watched.),
アクター設定,カイト 通常,,
本文,（\N[14]…？）,(\N[14]...?),
アクター設定,カイト 通常,,
本文,誰もいない…,Huh\c\. no one's here.,
アクター設定,マリー 通常,,
本文,すきありー！,You're wide open!,
アクター設定,カイト 特殊１,,
本文,わあっ！,Whoa!,
アクター設定,マリー 笑顔,,
本文,アッハハ,Ahaha!,
本文,驚いたー？,Did I get you good?,
アクター設定,カイト 驚き・動揺,,
本文,\N[4]先生！,Miss \N[4]!,
アクター設定,カイト 特殊１,,
本文,脅かさないでくださいよ…,Could you not scare me like that?,
アクター設定,マリー 笑顔,,
本文,すっごい驚いてたね！\.,Looks like I DID get you good!\.,
本文,今の\N[5]くん\. すっごく面白かった,You were so funny just now\c,\N[5]!
アクター設定,カイト 不信・怒り,,
本文,笑い事じゃないですよ,It's nothing to laugh about!,
アクター設定,マリー 通常,,
本文,ごめんごめん,Sorry\c sorry.,
アクター設定,マリー 通常,,
本文,ここで何してんの？,So\c what're you doing here?,
アクター設定,マリー 通常,,
本文,盗賊が出るとか噂あるのに\.,Don't you know the rumors,
本文,不用心が過ぎるぞ,about the bandits?\.,You really should be more on guard.
アクター設定,カイト 通常,,
本文,い いや…\.,Er\c well.\.,
本文,特に用事ってわけじゃ,I wasn't doing anything in particular.,
アクター設定,カイト 通常,,
本文,\N[4]先生は？,And you\c Miss \N[4]?,
アクター設定,マリー 通常,,
本文,ん～\.,Hmm.\.,
本文,\N[5]くんを見かけたからさ,Well\c I caught a glance of you\c\.,
アクター設定,マリー 特殊１,,
本文,後をつけていたのだよ,so I decided to follow you.,
アクター設定,マリー 笑顔,,
本文,アタシは保護者！\.,I mean\c\. I am basically,
本文,みたいなもんだからね,your guardian!,
アクター設定,カイト 不信・怒り,,
本文,でしたら\.,Then you could have just,
本文,声かけてくれれば良かったのに,said something to me.,
アクター設定,マリー 通常,,
本文,まぁまぁ\.,Aww\c details\c details!,
本文,細かいことは気にしない,No worries!,
アクター設定,マリー 通常,,
本文,お買い物中？\.,So\c you out shopping?,
本文,\N[6]のところ行くんだけど,I was about to pay \N[6] a visit.,
アクター設定,カイト 通常,,
本文,特に用事はありませんから\.,I'm not really busy\c\.,
本文,よければご一緒しますよ,so I'll join you if you'd like.,
アクター設定,マリー 笑顔,,
本文,\N[5]くん 少～しだけ\.,You know\c\. \N[5]\c,
本文,明るくなったね,you've gotten a bit more cheerful!,
アクター設定,カイト 通常,,
本文,そうかな…？,You think so...?,
アクター設定,マリー 通常,,
本文,もしや 好きな人でもできた？,Got a crush on someone\c maybe?,
アクター設定,カイト 驚き・動揺,,
本文,いえ…\.,No\c but...\.,
本文,友達なら 前よりかは,I do have more friends now.,
アクター設定,マリー 通常,,
本文,おぉ いいね～いいね～,Oh\c good to hear!,
アクター設定,マリー 特殊１,,
本文,久しぶりだし\.,It's been a while\c\.,
本文,いろいろ聞いちゃうぞ！,so tell me all about your life!,
アクター設定,カイト 通常,,
本文,はぁ…\.,R-Right...\.,
本文,お手柔らかに,Go easy on me though\c okay?,
