アクター設定,ニナ 通常,
本文,みんな元気に振舞っているけど,They all act cheerful\c
アクター設定,ニナ 特殊１,
本文,いつもは なかなか\.,but they have trouble\.
本文,寝付いてくれないんだよ,falling asleep.
アクター設定,カイト 不信・怒り,
本文,さらわれたショックで…？,Trauma from the kidnapping?
アクター設定,ニナ 不信・怒り,
本文,たぶん,Probably.
アクター設定,カイト 不信・怒り,
本文,…ごめん,I'm sorry.
アクター設定,ニナ 特殊１,
本文,…,...
アクター設定,ニナ 通常,
本文,でも 今日は良かったよ,But today was a good day.
アクター設定,ニナ 通常,
本文,みんな\.,Everyone was happy to see you.
本文,\N[5]に会えて嬉しそうだったし,
アクター設定,ニナ 通常,
本文,ここも少しずつ\.,I feel like things are slowly
本文,元に戻ると思う,getting back to normal.
アクター設定,カイト 笑顔,
本文,そうなるといいね,I hope so.
