アクター設定,カイト 苦痛・ダメージ,,
本文,痛いっ！,Ow!,
アクター設定,ニナ 驚き・動揺,,
本文,\N[5]？\.,\N[5]?\.,
本文,ちょっとどこ行くの？,Where are you going?,
アクター設定,ノエル 通常,,
本文,ようっ\.,Yo.\.,
本文,今日も呑気に歩いてんな,Out for another stroll today?,
アクター設定,カイト 不信・怒り,,
本文,石投げてくるの\.,Would you mind\.,
本文,やめてくれないかな…,not throwing rocks at me?,
アクター設定,ノエル 通常,,
本文,でも こうでもしないと\.,But if I didn't do this\c\.,
本文,オマエ 気づかないだろ,you wouldn't have noticed.,
アクター設定,カイト 通常,,
本文,それはそうだけど…,Yeah\c but...,
アクター設定,ニナ 驚き・動揺,,
本文,\N[5] 急に走り出して\.,What did you go running off for?,
本文,どうしたの…？,,
アクター設定,ニナ 驚き・動揺,,
本文,…！,...!,
アクター設定,ニナ 不信・怒り,,
本文,あなた\.,Hey.\.,
本文,\N[5]に何をするつもり？,What are you doing to \N[5]?,
アクター設定,ノエル 通常,,
本文,いきなりなんだよ！,What's the big idea?!,
アクター設定,ノエル 通常,,
本文,アタシは\N[5]に,I have business with \N[5].,
本文,用があるんだよ,,
アクター設定,カイト 通常,,
本文,\N[2] この子は…,\N[2]\c she's...,
アクター設定,ニナ 不信・怒り,,
本文,\N[5]はあなたに,Well\c \N[5] doesn't have any,
本文,用はありません,business with you.,
アクター設定,ノエル 通常,,
本文,はっ！？,What?!,
アクター設定,ニナ 不信・怒り,,
本文,こんな路地裏に\.,You know...,
本文,引き込んで…,,
アクター設定,ニナ 不信・怒り,,
本文,普通ありえませんよね？,It's not normal,to pull someone into an alley.
アクター設定,ニナ 不信・怒り,,
本文,それに そのみすぼらしい格好\.,And what's with the get up?\.,
本文,もしかしてストリートチルドレン？,Are you some kind of street urchin?,
アクター設定,ニナ 不信・怒り,,
本文,まさか\N[5]のモノを盗ったり\.,Don't tell me you're trying,
本文,たぶらかそうとして…,to steal from \N[5] or trying to trick him.,
アクター設定,ノエル 通常,,
本文,んなことするかよっ！,I wouldn't do that!,
アクター設定,カイト 不信・怒り,,
本文,あ あの…\.,Uh\c um...\.,
本文,ふたりとも,Both of you...,
アクター設定,ノエル 通常,,
本文,\N[5] この女だれだよ！？,\N[5]\c who is this girl?!,
アクター設定,カイト 特殊１,,
本文,え えっと\.,W-Well\c\.,
本文,\N[2]は…,\N[2] is...,
アクター設定,ニナ 不信・怒り,,
本文,わたしは\N[2]\.,I'm \N[2].\.,
本文,\N[5]の…,I'm \N[5]'s...,
アクター設定,ノエル 通常,,
本文,\N[5]の…？,\N[5]'s...?,
アクター設定,ニナ 驚き・動揺,,
本文,…,...,
アクター設定,ニナ 不信・怒り,,
本文,お姉さんよ！,Older sister!,
アクター設定,カイト 特殊１,,
本文,えっ！？,What?!,
アクター設定,ノエル 通常,,
本文,そうなのか…\N[5]？,Is that true\c \N[5]?,
アクター設定,カイト 驚き・動揺,,
本文,え \.えっと…,Uh\c\. um...,
アクター設定,ニナ 不信・怒り,,
本文,…,...,
アクター設定,カイト 笑顔,,
本文,う うん…そうだよ,Y-Yeah\c that's right.,
アクター設定,ニナ 不信・怒り,,
本文,わかったでしょ\.,See?\.,
本文,もう\N[5]に関わらないで,So stop messing with \N[5].,
アクター設定,ノエル 通常,,
本文,それは…,That's for \N[5] to decide!,
本文,\N[5]が決めることだろ！？,,
アクター設定,ノエル 通常,,
本文,姉だか何だか知らねぇけど,I don't care if you're his sister or whatever.,
アクター設定,ノエル 通常,,
本文,\N[5]が誰と遊ぼうと\.,\N[5] can hang out with whoever he wants.,
本文,\N[5]の勝手だろ？,,
アクター設定,ノエル 通常,,
本文,そうだろ \N[5]？,Right\c\. \N[5]?,
アクター設定,カイト 驚き・動揺,,
本文,えっと \.ボクは…,Um\c\. I...,
アクター設定,ニナ 不信・怒り,,
本文,どうなの \N[5]？,Well\c \N[5]?,
アクター設定,カイト 不信・怒り,,
本文,えっと…,Um...,
アクター設定,カイト 驚き・動揺,,
本文,\N[14]は…,\N[14] is...,
アクター設定,市場の人 通常,,
本文,こ こいつ,Wh-What are you doing?!,
本文,何しやがる！？,,
アクター設定,市場の人 通常,,
本文,盗人だ！\.,Thief!\.,
本文,誰か捕まえてくれ！,Someone catch them!,
アクター設定,ノエル 通常,,
本文,な 何だ！？,Wh-What?!,
アクター設定,カイト 驚き・動揺,,
本文,表の方からだよ,It's from the front.,
アクター設定,ニナ 驚き・動揺,,
本文,…！,...!,
アクター設定,ニナ 驚き・動揺,,
本文,\N[5] ここを離れるよ！,\N[5]\c let's get out of here!,
アクター設定,カイト 特殊１,,
本文,えっ！？,What?!,
アクター設定,ニナ 驚き・動揺,,
本文,例の盗賊かもしれない\.,It could be one of those bandits.\.,
本文,人目の多いところに出よう！,We need to get back into the crowd!,
アクター設定,カイト 通常,,
本文,わかった！,Okay!,
アクター設定,ノエル 通常,,
本文,ちょ！\.,Hey!\.,
本文,アタシを置いてくなっ！,Don't leave me!,
