アクター設定,レミィ 通常,,
本文,…！,...!,
アクター設定,ニナ 驚き・動揺,,
本文,\N[5]！？,\N[5]?!,
アクター設定,ニナ 驚き・動揺,,
本文,\N[5] 起きて！,\N[5]\c wake up!,
アクター設定,カイト 攻撃時,,
本文,…,...,
アクター設定,カイト 不信・怒り,,
本文,ん…,Mmm...,
アクター設定,ニナ 笑顔,,
本文,気がついた！,He's up!,
アクター設定,ニナ 笑顔,,
本文,ほら \N[5]！,Hey\c \N[5]!,
アクター設定,カイト 通常,,
本文,あ \N[2]…,O-Oh\c  \N[2]...?,
アクター設定,マリー 不信・怒り,,
本文,\N[5]くん\.,Say\c \N[5].\.,
本文,どうして こんなところにいるのかな,What're you doing way out here?,
アクター設定,マリー 不信・怒り,,
本文,いくら雪がふかふかでも\.,I know the snow's nice and soft\c,
本文,寝たら凍死しちゃうよ,but you'll freeze to death,if you sleep in it.
アクター設定,カイト 不信・怒り,,
本文,ボクは ここで…いったい何を？,What...what was I doing here?,
アクター設定,カイト 驚き・動揺,,
本文,\N[1]さんは！？,Where's \N[1]?!,
アクター設定,マリー 通常,,
本文,んー？\. 見てないよ,Hm?\. I haven't seen her.,
アクター設定,マリー 笑顔,,
本文,おぉ！ すごい迫力,Whoa! Now THAT was an explosion!,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,レミィ 通常,,
本文,近いわ,It's close.,
アクター設定,ニナ 特殊１,,
本文,あれは…,That's...,
アクター設定,カイト 驚き・動揺,,
本文,光が見えます,I can see light!,
アクター設定,ニナ 特殊１,,
本文,とても赤い光が\.,It's a really red light\c\.,
本文,燃えさかってます,blazing away...,
アクター設定,カイト 不信・怒り,,
本文,…,...,
アクター設定,マリー 驚き・動揺,,
本文,うえぇ！\.,Whoa!,
本文,なんかヤバそうな雰囲気,I've got a really bad feeling about this.,
アクター設定,レミィ 不信・怒り,,
本文,…,...,
アクター設定,レミィ 不信・怒り,,
本文,行きましょう,Let's get going.,
