アクター設定,アーシア 通常,,
本文,こんにちわっす,Hey there.,
アクター設定,情報筋 通常,,
本文,あら \N[1]？,Oh\c \N[1]?,
アクター設定,情報筋 通常,,
本文,最近姿を見なかったけれど\.,I haven't seen you around lately.\.,
本文,まだ 生きてたんだね,I guess you're still alive.,
アクター設定,アーシア 笑顔,,
本文,むふふ\.,Hehe.\.,
本文,何度か死線は越えてきましたぜ,I had a few close calls.,
アクター設定,情報筋 通常,,
本文,それは 結構だこと,That's good.,
アクター設定,アーシア 通常,,
本文,それより ,Anyway\c,
本文,聞きたいことがあるんだけど,I wanted to ask you something.,
アクター設定,アーシア 通常,,
本文,\N[3]さんについて,You have any info,
本文,何か情報ないっすか,on \N[3]?,
アクター設定,情報筋 通常,,
本文,その人って\.,Is that the one\.,
本文,\N[1]がよくカモにしてた人？,you used to target all the time?,
アクター設定,アーシア 笑顔,,
本文,にっしし\.,Hehe.\.,
本文,そうともいう,You could say that.,
アクター設定,情報筋 通常,,
本文,居場所でしょう？,You want to know where she is?,
アクター設定,情報筋 通常,,
本文,えーっとねぇ…,Let me think...,
アクター設定,情報筋 通常,,
本文,いくら払う？,How much are you paying?,
アクター設定,アーシア 驚き・動揺,,
本文,ありゃ\. マジで知ってんすか！？,Oh\c\. you actually know where she is?!,
アクター設定,情報筋 通常,,
本文,わたしの情報網を舐めないことだね,Don't underestimate my network.,
アクター設定,アーシア 笑顔,,
本文,うへぇ\.,Wow.\.,
本文,さすが！\. 先輩！\. かっこいい！,That's amazing!\.,That's why you're the best!
アクター設定,情報筋 通常,,
本文,おだてても,Flattery won't get you a discount.,
本文,安くしないよ？,,
アクター設定,情報筋 通常,,
本文,それで どうするの？,So\c what do you want to do?,
アクター設定,アーシア 勝利・喜び,,
本文,もち 払いますって,Of course I'll pay you.,
アクター設定,アーシア 通常,,
本文,後払いで,Sometime later.,
アクター設定,情報筋 通常,,
本文,後払いって…,Sometime later?,
アクター設定,情報筋 通常,,
本文,まぁ いつものことだし\.,I guess that's no different from usual.,
本文,別にいいけど,Fine.,
アクター設定,アーシア 勝利・喜び,,
本文,どもっす,Thanks.,
アクター設定,情報筋 通常,,
本文,\N[3]は今…,Right now\c \N[3] is...,
アクター設定,アーシア 驚き・動揺,,
本文,…！,...!,
アクター設定,アーシア 不信・怒り,,
本文,おおぅ\.,Whoa\c\.,
本文,…遠いっすなぁ,that's far.,
アクター設定,アーシア 通常,,
本文,まぁいいや\.,Oh\c well.\.,
本文,助かったっす！,Thanks!,
アクター設定,アーシア 勝利・喜び,,
本文,今度おごりますぜ,I'll buy you a round next time.,
アクター設定,情報筋 通常,,
本文,\N[1]は\.,You're not ready to join\.,
本文,まだ こっちの世界に来ないの？,this side yet?,
アクター設定,情報筋 通常,,
本文,筋はいいから\.,You've got skills.\.,
本文,雇い主 紹介するよ？,I'll find you a good employer.,
アクター設定,アーシア 通常,,
本文,うーん…,Hmm...,
アクター設定,アーシア 笑顔,,
本文,本気で食いっぱぐれたら\.,I'll think about it\.,
本文,考えてみますぜよ,when I'm really starving.,
アクター設定,アーシア 通常,,
本文,自由に生きてる方が\.,I prefer living life free.\.,
本文,性に合ってるんで,,
アクター設定,情報筋 通常,,
本文,そうか\.,I see.\.,
本文,好きにするがいいさ,Do what you want.,
アクター設定,アーシア 不信・怒り,,
本文,この先\. あたし…\.,I wonder how much longer\.,
本文,どれだけ生きられるんでしょう？,I'll be able to live?,
アクター設定,,,
本文,五年は\. 持って欲しいなぁ,Hopefully\. at least five years.,
