アクター設定,ニナ 通常,,
本文,わたし 海は見たことないんだよね,I've never seen the sea\c myself.,
アクター設定,ニナ 笑顔,,
本文,一度でいいから行ってみたいな,I'd like to go there sometime\c,even if it's just once.
アクター設定,カイト 通常,,
本文,\N[2]はこの辺りの生まれなんだっけ？,\N[2]\c you were born around here\c,right?
アクター設定,ニナ 通常,,
本文,うん,Yeah.,
アクター設定,ニナ 通常,,
本文,雪が多いでしょう？,Lots of snow\c huh?,
アクター設定,カイト 通常,,
本文,そうだね,Sure is.,
アクター設定,カイト 通常,,
本文,ボクの故郷は\.,It barely snowed back in,
本文,雪がめったに降らないから,my hometown\c,
アクター設定,カイト 通常,,
本文,こんなに積もってるのに,so it feels wild to think that people,
本文,人が住んでるなんて 不思議な気がする,live in such a snowy place.,
アクター設定,ニナ 通常,,
本文,\N[5]の生まれ故郷は,\N[5]\c you were born,
本文,南の方だっけ？,down south\c right?,
アクター設定,カイト 通常,,
本文,うん\.,Yeah\c\.,
本文,海を越えた南の方だよ,down past the sea.,
アクター設定,ニナ 通常,,
本文,へぇ…,Wow...,
アクター設定,ニナ 通常,,
本文,わたし 海は見たことないんだよね,I've never seen the sea\c myself.,
アクター設定,ニナ 笑顔,,
本文,一度でいいから行ってみたいな,I'd like to go there sometime\c,even if it's just once.
アクター設定,ニナ 通常,,
本文,でも 無理だよね\.,But that can't really happen\c can it?\.,
本文,仕事もあるし ,I've got work and stuff.,
アクター設定,ニナ 通常,,
本文,\N[5]は偉いね,I respect you\c \N[5].,
アクター設定,カイト 通常,,
本文,えっ…　どうして？,Huh? Where'd that come from?,
アクター設定,ニナ 通常,,
本文,お仕事ちゃんとやれてるじゃん ,Well\c you're doing your job\c,and doing it well.
アクター設定,カイト 通常,,
本文,そうかな,I guess so.,
アクター設定,ニナ 通常,,
本文,素直で言うことを聞いてくれるし,You listen to what people tell you.,
アクター設定,ニナ 通常,,
本文,仕事もきっちりこなしてくれるって,And you do your tasks really well.,
アクター設定,ニナ 通常,,
本文,仲間の人が言ってたよ,That's what one of your coworkers,told me\c anyway.
アクター設定,カイト 通常,,
本文,ここの人たち みんなが\.,I keep afloat because\.,
本文,サポートしてくれてるからだよ,everyone's so good at supporting me.,
