アクター設定,カイト 通常,,
本文,今度はボクが,Next time\c I'll have to throw,
本文,\N[12]のパーティしないといけないね,a party for you\c \N[12].,
アクター設定,ハティ 通常,,
本文,いいって…\.,Hey\c don't worry about it.\.,
本文,\N[2]姉にも迷惑だろ,That'll just make trouble for \N[2]\c ,you know?
アクター設定,ハティ 通常,,
本文,あれ…\.,Oh. Hey.\.,
本文,そういえば,Come to think of it...,
アクター設定,ハティ 通常,,
本文,卒業パーティから戻った後\.,After the graduation party\c\.,
本文,二人で部屋にいたけど,you two were in your room.,
アクター設定,ハティ 通常,,
本文,何してたんだ？,What were you doing?,
アクター設定,カイト 特殊１,,
本文,べ\. 別に何も…！？,U-\.Uh\c n-nothing?!,
アクター設定,ハティ 通常,,
本文,ふーん\.,Oh yeah?,
本文,そうなんだ,Really.,
アクター設定,ハティ 通常,,
本文,オレが里親に行くことで\.,Me getting adopted means\.,
本文,ここにもいくらか入るんだしさ,the orphanage will get some money.,
アクター設定,ハティ 通常,,
本文,わがまま言っても仕方ないだろ？,So I can't be selfish\c you know?,
アクター設定,カイト 通常,,
本文,\N[12]は偉いね\.,That's pretty grown-up,
本文,敵わないや…,of you\c \N[12].,
アクター設定,ハティ 通常,,
本文,よせって…,You're gonna make me blush.,
アクター設定,ハティ 通常,,
本文,まぁ…\.\N[5]も頑張れよ,Anyway...hang in there\c \N[5].,
アクター設定,カイト 笑顔,,
本文,うん！,I will!,
アクター設定,ハティ 通常,,
本文,よぅ！\.\N[5]！,Hey there\c\. \N[5]!,
アクター設定,カイト 不信・怒り,,
本文,\N[12]…,Oh\c \N[12]...,
アクター設定,ハティ 通常,,
本文,なんだよ…,Hey\c come on\c no need to look so down!,
本文,辛気臭い顔するなって！,,
アクター設定,カイト 通常,,
本文,うん…,Oh\c yeah...sorry.,
本文,ごめんね,,
アクター設定,ハティ 通常,,
本文,あのなぁ…\.,Hey\c listen...\.,
本文,二度と会えなくなるわけじゃないんだぞ,It's not like we'll never see,each other again.
アクター設定,カイト 通常,,
本文,それは…\.,Well...I\c,
本文,わかってるんだけど,I know that\c but...,
アクター設定,カイト 通常,,
本文,\N[12]は\N[6]さんと離れたくないんだよね？,You don't want to leave \N[6] behind\c,do you?
アクター設定,ハティ 通常,,
本文,そ\. それは…,H-Hey...,
アクター設定,ハティ 通常,,
本文,言うなよ…\.,Don't say that\c man...\.,
本文,悲しくなるだろ？,You're gonna make me sad.,
