アクター設定,オルフェ 通常,,
本文,フレンチキス…\.,Man.\. What IS a "French kiss"?,
本文,って何だったんだろう？,,
アクター設定,カイト 笑顔,,
本文,な\. なんのことだろうね…？,Y-\.Yeah\c what could it be...?,
アクター設定,カイト 笑顔,,
本文,朝食は\N[13]がつくったの？,So you made breakfast\c \N[13]?,
アクター設定,オルフェ 通常,,
本文,うん！\.,Yeah!\.,
本文,調子悪そうだったから,Since she seemed kinda sick.,
アクター設定,オルフェ 通常,,
本文,卵で雑炊つくったんだ,I made her a vegetable soup with egg.,
アクター設定,カイト 笑顔,,
本文,すごい！\.,Wow!\.,
本文,もう料理できるようになったんだね,So you can cook already\c huh?,
アクター設定,オルフェ 通常,,
本文,い\. いや…\.,W-\.Well...\.,
本文,少しだけ…\.だよ,Just a little bit\c\. r-really...,
アクター設定,オルフェ 通常,,
本文,\N[5]兄ちゃん！,Hey\c \N[5]!,
アクター設定,カイト 通常,,
本文,\N[13]？\.,\N[13]?\.,
本文,どうしたの？,What's up?,
アクター設定,オルフェ 通常,,
本文,フレンチキス…\.,You know what a "French kiss" is?,
本文,って何？,,
アクター設定,カイト 驚き・動揺,,
本文,\N[13]！？\.,\N[13]?!\.,
本文,誰から聞いたの？,Where'd you hear that?,
アクター設定,オルフェ 通常,,
本文,\N[6]お姉ちゃんに朝食運んだ時に寝言で…,\N[6] was talking in her sleep when,I brought her breakfast.
アクター設定,カイト 特殊１,,
本文,へ\. へぇ…,O\.-Oh...,
