アクター設定,ハティ 通常,,
本文,そういえば…,You know...,
本文,最近\N[6]姉ちゃん,Recently\c,
アクター設定,ハティ 通常,,
本文,\N[2]姉ちゃんにお世話任せて,\N[6] has been leaving \N[2] in charge,
本文,出かけることあるんだけど,so she can go out somewhere.,
アクター設定,ハティ 通常,,
本文,どこ行ってるか知ってる？,Do you know where she's going?,
アクター設定,カイト 通常,,
本文,いや…\.,No\c I don't.,
本文,知らないよ,,
アクター設定,ハティ 通常,,
本文,そっか…\.,I see.\.,
本文,ならいいんだけど,That's fine then.,
アクター設定,ハティ 通常,,
本文,これでようやく,Now you're finally a member,of the orphanage.
本文,\N[5]も孤児院の一員だな,,
アクター設定,カイト 通常,,
本文,それって\.どういう…,What's that supposed to...\.,
アクター設定,ハティ 通常,,
本文,仲間！\.ってやつだろ,It means you're one of us!,
アクター設定,カイト 笑顔,,
本文,うん\. そうだね,Yeah\c\. you're right.,
