アクター設定,ノエル 通常,,
本文,おーい！ \n[5]！,Heyyy! \n[5]!,
アクター設定,カイト 通常,,
本文,この声…,Hey\c that voice...,
アクター設定,カイト 通常,,
本文,\N[14]！,\N[14]!,
アクター設定,カイト 通常,,
本文,どうしたの\.,What's wrong?\.,
本文,そんなに慌てて？,Why the rush?,
アクター設定,マリー 通常,,
本文,ん？\.,Hm?\.,
本文,\N[5]の友達？,Friend of yours\c \N[5]?,
アクター設定,カイト 驚き・動揺,,
本文,えっと…\N[14]は\|\^,Er...\N[14]'s--\|\^,
アクター設定,ノエル 通常,,
本文,どうしたの？\.,There's no time for checking in!\.,
本文,じゃねえよ\. 大変なんだよ！,We've got an emergency going on here!,
アクター設定,カイト 驚き・動揺,,
本文,えっ…？,Huh?,
アクター設定,ノエル 通常,,
本文,盗賊が…,Bandits!,
アクター設定,ノエル 通常,,
本文,子どもたちを誘拐したんだよ！,Bandits kidnapped the kids!,
アクター設定,マリー 驚き・動揺,,
本文,な\. なんだってー！,Wh\.-What?!,
アクター設定,カイト 特殊１,,
本文,ほんとに…？,Really...?,
アクター設定,ノエル 通常,,
本文,あぁ それでそいつら\.,Yeah\c and then they,
本文,アジトに向かって行ったみたいなんだ,headed off to the hideout.,
アクター設定,ノエル 通常,,
本文,はやく追いかけねぇと…,We've gotta go after them!,
アクター設定,マリー 不信・怒り,,
本文,って…\.,Wait.\.,
本文,それ どこ情報よ？,Where'd you get that info?,
アクター設定,ノエル 通常,,
本文,どこって\.,Whaddaya mean?\.,
本文,見たんだよ この目で,I saw it with my own eyes!,
アクター設定,ノエル 通常,,
本文,孤児院の子供が\.,I saw the kids from the orphanage,
本文,さらわれていくところを！,getting hauled off!,
アクター設定,マリー 不信・怒り,,
本文,なーんか\.,Hmmm.\.,
本文,うそくさいなぁ…,I dunno if I buy that.,
アクター設定,マリー 不信・怒り,,
本文,アタシ この孤児院と付き合い長いけど\.,I've been around this orphanage for,
本文,キミのことは見たことないよ,a long time\c\.,but I've never seen you before.
アクター設定,ノエル 通常,,
本文,なんだよ\. うそじゃねえよ,Whaddaya mean?\. I'm not lying!,
アクター設定,ノエル 通常,,
本文,なぁ \N[5]なら\.,Hey\c\. \N[5]\c,
本文,あたしの言ってること信じるよな！,you believe me\c right?,
アクター設定,カイト 驚き・動揺,,
本文,ボクは…,I...,
アクター設定,アーシア 苦痛・ダメージ,,
本文,いっててて…\.,Ow ow ow ow! \.,
本文,放してってば もぅ～,Lemme go already!,
アクター設定,マリー 通常,,
本文,ん…\.,Hm?\.,
本文,なんだあれ…？,What's going on over there?,
アクター設定,アーシア 苦痛・ダメージ,,
本文,腕ひっぱらないでよぅ\|\|\^,Quit dragging my arm!\|\|\^,
アクター設定,ニナ 不信・怒り,,
本文,ごちゃごちゃ\.,And you quit your yapping\c\.,
本文,言わないでください 怪しい人\|\|\^,Miss Suspicious! \|\|\^,
アクター設定,マリー 通常,,
本文,どちらさん？,Who's this?,
アクター設定,ニナ 不信・怒り,,
本文,孤児院の近くで見つけた\.,A suspicious woman I found,
本文,怪しい人です,skulking around the orphanage.,
アクター設定,アーシア 不信・怒り,,
本文,怪しくないよ！\.,I'm not suspicious!\.,
アクター設定,ニナ 不信・怒り,,
本文,怪しくない人は\.,Yeah\c all\.,
本文,そんなこと言いません,the weirdos say that.,
アクター設定,アーシア 悲しみ・焦り,,
本文,ちょ～っと\.,Hey\c that's mean!\.,
本文,出るタイミングがなかっただけで,I just didn't have,the right chance to pop out!
アクター設定,カイト 不信・怒り,,
本文,出るタイミング…？,The chance to pop out?,
アクター設定,アーシア 悲しみ・焦り,,
本文,いやね\.　あたしは…\.,Well\c\. look\c\. I'm what you call...\.,
本文,俗に云う 情報屋 \.ってやつでして,an information broker.,
アクター設定,アーシア 通常,,
本文,こないだですね,So just a while back\c,
アクター設定,アーシア 通常,,
本文,事情はわからないんだけど\.,I made this really sweet deal.\.,
本文,と～っても良い取引をしたんでさ,Dunno all the details\c though.,
アクター設定,アーシア 笑顔,,
本文,なんでかなぁ～って\.,So I got to wondering\.,
本文,気になってさ,just why it was so sweet\c you know?,
アクター設定,アーシア 笑顔,,
本文,ちょっくら\.,So I decided,
本文,探りを入れてたのよ,to sniff around a little.,
アクター設定,マリー 不信・怒り,,
本文,事情がわからないって…\.,You didn't know the details?,
本文,ずいぶんと いい加減だね,Sounds like someone,was being irresponsible.
アクター設定,アーシア 笑顔,,
