アクター設定,常連客筆頭 通常,
本文,\N[2]ちゃんは,\N[2] was so cute today.
本文,今日もかわいかったなぁ,
アクター設定,アーシア 通常,
本文,平和そうで何よりっすね,I'm glad you seem happy.
アクター設定,常連客筆頭 通常,
本文,\N[2]ちゃんは,\N[2] was so cute today.
本文,今日もかわいかったなぁ,
アクター設定,アーシア 通常,
本文,ちょいとお兄さん,Hey\c brother.
アクター設定,常連客筆頭 通常,
本文,…？,...?
アクター設定,アーシア 通常,
本文,このお店…\.,This cafe used to have\.
本文,前はウェイター二人いましたよね？,two waiters\c right?
アクター設定,常連客筆頭 通常,
本文,いや\.,No.\.
本文,\N[2]ちゃん一人だけだろ,It's just been \N[2].
アクター設定,アーシア 勝利・喜び,
本文,またまたご冗談を,Stop kidding around.
アクター設定,アーシア 勝利・喜び,
本文,小さい男の子が,There was a little boy.
本文,いたじゃないですか,
アクター設定,常連客筆頭 通常,
本文,そんなわけないだろ,No way.
アクター設定,常連客筆頭 通常,
本文,一人じゃなかったら…,If she wasn't alone\c
アクター設定,常連客筆頭 通常,
本文,\N[2]ちゃんと,there would be days
本文,話せない日ができてしまうだろ？,when I can't talk to \N[2].
アクター設定,アーシア 笑顔,
本文,オーダー取るだけじゃないです？,Doesn't she just take your order?
アクター設定,常連客筆頭 通常,
本文,そりゃ…\.,Yeah...
本文,そうだけど…,
アクター設定,アーシア 不信・怒り,
本文,…,...
