アクター設定,アーシア 不信・怒り,
本文,うーん…\.,Hmm.\.
本文,\N[2]さんお疲れです？,Are you tired?
アクター設定,ニナ 驚き・動揺,
本文,そうかもしれません,I could be.
アクター設定,アーシア 笑顔,
本文,たまには羽目を外しましょうぜ,We should let off some steam sometime.
アクター設定,ニナ 特殊１,
本文,…,...
アクター設定,ニナ 不信・怒り,
本文,お断りします\.,No\c thank you.\.
本文,帰ります,I'm leaving.
アクター設定,ニナ 不信・怒り,
本文,\N[1]さん…,\N[1].
アクター設定,アーシア 驚き・動揺,
本文,おおぅ！\.,Hey!\.
本文,\N[2]さん珍しいっすね,This is a rare sight.
アクター設定,アーシア 通常,
本文,夜遊びですか？,Staying out late?
アクター設定,ニナ 不信・怒り,
本文,違います,No.
アクター設定,ニナ 不信・怒り,
本文,あなたとは違うんです,I'm not like you.
アクター設定,アーシア 笑顔,
本文,相変わらず\.,Man\c\.
本文,可愛くないですね,you're no fun.
アクター設定,ニナ 驚き・動揺,
本文,好きに言ってください,Say what you will.
アクター設定,アーシア 驚き・動揺,
本文,ありゃ…？,Huh?
アクター設定,アーシア 通常,
本文,\N[2]さん\.,\N[2]\c\.
本文,どこか調子悪いんです？,are you feeling off?
アクター設定,ニナ 特殊１,
本文,別に…,No...
アクター設定,ニナ 不信・怒り,
本文,\N[1]さんこそ\.,I mean\c\.
本文,もう夜中ですよ,you're out late\c too.
アクター設定,アーシア 勝利・喜び,
本文,いやいや情報屋は\.,I'm an informant.\.
本文,こ\.れ\.か\.ら\.が,My day is just starting.
アクター設定,アーシア 勝利・喜び,
本文,書き入れ時なんで,You know?
アクター設定,ニナ 驚き・動揺,
本文,はぁ…,Uh huh...
本文,そうですか,I see.
