アクター設定,,,
本文,……,...,
アクター設定,,,
本文,…,...,
アクター設定,,,
本文,雪が…,The snow's...,
本文,とても冷たい,So cold.,
アクター設定,ソラ 特殊１,,
本文,\N[3]…,\N[3]...,
アクター設定,ソラ 不信・怒り,,
本文,本気で領主になる気なのか？,Are you seriously going to ,take over the estate?
アクター設定,ソラ 特殊１,,
本文,いや…\.,Listen.\.,
本文,言うかどうか迷ったんだけど,I didn't want to say this\c but...,
アクター設定,ソラ 不信・怒り,,
本文,\N[3]には荷が重すぎると思う,I think the burden's way,too heavy for you.
アクター設定,ソラ 驚き・動揺,,
本文,政治に強くて\.,If you've got a reliable friend,
本文,頼りになる友人がいるなら,who's good with politics\c,
アクター設定,ソラ 不信・怒り,,
本文,その座を譲った方がいいんじゃない？,shouldn't you let them deal with it?,
アクター設定,,,
本文,…,...,
アクター設定,,,
本文,今まで戦ってきた仲間は？,What about the others\c ,the ones that fought with us?
アクター設定,,,
本文,この先どうやって生きてゆけば？,How are they supposed to live now?,
アクター設定,ソラ 不信・怒り,,
本文,魔法を捨てたアタシが,Maybe it's not my place to say this,
本文,言えた立場じゃないけど,since I turned my back on magic\c but...,
アクター設定,ソラ 不信・怒り,,
本文,\N[3]が思うほど,I don't think they're as soft,
本文,皆はヤワじゃないと思うぞ,as you do\c \N[3].,
アクター設定,,,
本文,…,...,
アクター設定,ソラ 通常,,
本文,\N[3]は\.,Isn't there anything you want\.,
本文,なりたいものとかないの？,to do with your life\c \N[3]?,
アクター設定,,,
本文,…,...,
アクター設定,,,
本文,ないわ,No.,
アクター設定,ソラ 不信・怒り,,
本文,そっか…,Ah\c I see...,
アクター設定,ソラ 特殊１,,
本文,…,...,
アクター設定,ソラ 通常,,
本文,まぁ ちゃんと考えてくれ,Well\c think it over\c okay?,
アクター設定,ソラ 笑顔,,
本文,困ったら\.,And if you've got a problem\c,
本文,アタシを頼ってくれていんだぞ,you can always turn to me.,
アクター設定,ソラ 笑顔,,
本文,昔みたいに…,Just like the old days.,
アクター設定,,,
本文,…,...,
アクター設定,,,
本文,昔みたいに…,Just like the old days...,
アクター設定,ソラ 通常,,
本文,みんな 学校まで退却する！,All right\c team\c we're retreating,to the school!
アクター設定,ソラ 通常,,
本文,しんがりはアタシが務める,I'll guard the rear!,
アクター設定,ソラ 通常,,
