アクター設定,マリー 通常,,
本文,それはそうと,Now that said.,
アクター設定,マリー 通常,,
本文,今度 君たち\.,You're going to head up,
本文,北の方に行くらしいね？,north in a little\c right?,
アクター設定,カイト 通常,,
本文,マモノが多いらしいので,Yeah\c there's supposed to,be a lot of monsters.
アクター設定,マリー 不信・怒り,,
本文,黒い雪の夜と云えば…,Now\c the night of black snow...,
アクター設定,マリー 不信・怒り,,
本文,研究者としては\.,As a researcher\c\. that's my ,
本文,最重要の調査事項なんだよ,most important topic.,
アクター設定,マリー 笑顔,,
本文,アタシも宿直さえなければ\.,If only I wasn't on shift\c,
本文,行けるんだけどなぁ,I could join you...,
アクター設定,マリー 通常,,
本文,\N[5]くん\.,Wow\c \N[5]\c another day,
本文,今日も 調べものに精が出るねぇ,of hard research\c huh?,
アクター設定,マリー 笑顔,,
本文,何か必要な資料があったら\.,Well\c if you need any books,
本文,ぜひ アタシを頼ってくれたまえ,or references\c\. just ask.,
アクター設定,カイト 通常,,
本文,今のところは,I'm fine for now.,
本文,大丈夫です,,
アクター設定,マリー 驚き・動揺,,
本文,んー…\.,Hmm...\.,
本文,\N[5]くん この頃そっけないなぁ,\N[5]\c you've been pretty,nervous lately.
アクター設定,カイト 笑顔,,
本文,そんなことないですよ,Oh\c I wouldn't say that.,
アクター設定,カイト 笑顔,,
本文,卒業できたのも\.,And it was thanks to you that,
本文,\N[4]先生のおかげですし,I was able to graduate\c too.,
アクター設定,マリー 特殊１,,
本文,おおぅ\. もっと,Oh-hoh. You CAN compliment me,
本文,褒めてくれたっていいんだぞ,some more\c if you'd like.,
