アクター設定,怪しい男 通常,
本文,領主の女\.,The woman ruler\c\.
本文,\N[3]といったか,\N[3]\c was it?
アクター設定,怪しい男 通常,
本文,良い女だ,She's a good woman.
アクター設定,アーシア 驚き・動揺,
本文,えぇ！？\.,What?!\.
本文,ああいうのがタイプなんです！？,That's your type?!
アクター設定,アーシア 笑顔,
本文,あたしの方が\.,I'm way prettier\.
本文,何倍も美人っすよ,than she is.
アクター設定,怪しい男 通常,
本文,…,...
アクター設定,怪しい男 通常,
本文,あんた\. 昔はもっと\.,You used to be\.
本文,おしとやかだったはずだ,way more ladylike.
アクター設定,アーシア 不信・怒り,
本文,なんと！？,What?!\.
アクター設定,アーシア 不信・怒り,
本文,今でも十分\.,I still am!\.
本文,そうじゃないですか！？,
アクター設定,怪しい男 通常,
本文,…,...
アクター設定,怪しい男 通常,
本文,人は変わるものだな,People sure do change.
アクター設定,アーシア 通常,
本文,お互い様ってことです,That goes for you\c too.
アクター設定,アーシア 通常,
本文,参考程度に知りたいんですけど,I just want to know.
アクター設定,アーシア 通常,
本文,黒い雪の夜に逃げ出して\.,Do you know any friends\.
本文,まだ生き残ってる仲間って…,who escaped the night of black snow
アクター設定,アーシア 通常,
本文,知ってます？,and are still alive?
アクター設定,怪しい男 通常,
本文,あんたの知ってる以上の情報はない,I don't know any more than you do.
アクター設定,アーシア 通常,
本文,そうっすか,I see.
アクター設定,怪しい男 通常,
本文,ただあの時\.,Although\c
本文,逃げなかった連中は,anyone who didn't escape then
アクター設定,怪しい男 通常,
本文,処分されたか\.,was either eliminated\.
本文,マモノになったか…,or turned into a monster.
アクター設定,怪しい男 通常,
本文,どっちかだ,One or the other.
アクター設定,怪しい男 通常,
本文,俺たちもいずれは…,We'll all eventually...
アクター設定,アーシア 不信・怒り,
本文,…,...
アクター設定,アーシア 通常,
本文,いやぁ助かりましたぜ,You saved my bacon.
アクター設定,怪しい男 通常,
本文,あんたか…,It's you.
アクター設定,怪しい男 通常,
本文,あれぐらい\.,That's nothing\.
本文,昔に比べればたいしたことではない,compared to back then.
アクター設定,アーシア 通常,
本文,さっすが\.,You weren't formerly a leader
本文,元諜報員のリーダー！\.っすね,of spies\. for nothing!
アクター設定,怪しい男 通常,
本文,…,...
アクター設定,アーシア 通常,
本文,でも 昔と違って\.,But unlike before\c\.
本文,魔法は使わないんですね,you don't use magic.
アクター設定,怪しい男 通常,
本文,俺に魔法は必要ない,I don't need magic.
アクター設定,怪しい男 通常,
本文,あんたは違うようだが,You seem to\c though.
アクター設定,アーシア 通常,
本文,そりゃあ,Well.
アクター設定,アーシア 笑顔,
本文,あたしから魔法とったら\.,If you take magic from me\c\.
本文,何も残りませんから,I've got nothing left.
アクター設定,怪しい男 通常,
本文,…,...
アクター設定,怪しい男 通常,
本文,だが気をつけろ,But be careful.
アクター設定,怪しい男 通常,
本文,魔法使い続けて,I've seen several people
本文,身を滅ぼしたやつを,who destroyed themselves
アクター設定,怪しい男 通常,
本文,俺は何人も見てきた,by continuing to use magic.
アクター設定,怪しい男 通常,
本文,あんたもそうだろう？,You're going to be one of them.
アクター設定,アーシア 勝利・喜び,
本文,あたしに限って\.,Don't worry\c\.
本文,そんなヘマしないっすよ,I won't mess up like they did.
