アクター設定,レミィ 通常,,
本文,着いたようね,Looks like we're here.,
アクター設定,マリー 通常,,
本文,ん…？,Hmm...?,
アクター設定,マリー 驚き・動揺,,
本文,ドラゴンが見当たらないよ,I don't see any dragons.,
アクター設定,レミィ 通常,,
本文,\N[1],\N[1].,
アクター設定,アーシア 通常,,
本文,ほい なんざんしょ？,Yes\c what can I do you for?,
アクター設定,レミィ 通常,,
本文,出口はどこかしら？,Where's the exit?,
アクター設定,アーシア 通常,,
本文,うーん…,Hmm...,
アクター設定,アーシア 驚き・動揺,,
本文,それらしきものはないですね,Don't see anything like one.,
アクター設定,レミィ 不信・怒り,,
本文,…,...,
アクター設定,アーシア 悲しみ・焦り,,
本文,え\. えーっと…,U\.-Um...,
アクター設定,アーシア 悲しみ・焦り,,
本文,あたし 探してきます！,I'll go look for one!,
アクター設定,ニナ 通常,,
本文,さっきから,I've been curious for,
本文,気になってたんですけど,a while now\c but...,
アクター設定,ニナ 驚き・動揺,,
本文,霧が濃くなってないですか？,Isn't the mist denser down here?,
アクター設定,ニナ 特殊１,,
本文,それと…\.,And...\.,
本文,なにか臭いません？,Don't you smell something?,
アクター設定,マリー 驚き・動揺,,
本文,そういえば…,Come to think of it.,
アクター設定,マリー 驚き・動揺,,
本文,奥に行くほど\.,The deeper in we've gone\c\.,
本文,鼻に来るツンとした臭いが…,the sharper this smell's gotten.,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,レミィ 通常,,
本文,硫黄\.ではないかしら？,Could it be...\.sulfur?,
アクター設定,ニナ 通常,,
本文,硫黄？,Sulfur?,
アクター設定,マリー 通常,,
本文,確かに そんな感じするね,Yeah\c it does smell like that.,
アクター設定,レミィ 通常,,
本文,この集落は山の麓にあるわ,This village is at the,foot of a mountain.
アクター設定,レミィ 通常,,
本文,そしてこの洞窟は,And this cave continues to,
本文,山頂の中心部に向かっている,the center of the peak.,
アクター設定,マリー 通常,,
本文,ってことは,Which means...,
アクター設定,マリー 笑顔,,
本文,もしかして温泉！？,...maybe there's a hot spring?!,
アクター設定,レミィ 通常,,
本文,そうかもしれないわ,Probably.,
アクター設定,ニナ 特殊１,,
本文,蒸し蒸しする\.,It's so humid in here...\.,
本文,早く帰りたい…,I just want to leave\c quick.,
アクター設定,アーシア 驚き・動揺,,
本文,\N[3]さーん！,Heyyy! \N[3]!,
アクター設定,アーシア 不信・怒り,,
本文,大変です！,We got an emergency on our hands!,
アクター設定,レミィ 通常,,
本文,…？,...?,
アクター設定,アーシア 驚き・動揺,,
本文,奥にですね！,Way in the back!,
アクター設定,レミィ 通常,,
本文,出口はあったのかしら,Was there an exit?,
アクター設定,アーシア 悲しみ・焦り,,
本文,い いえ,N-No.,
アクター設定,アーシア 悲しみ・焦り,,
本文,奥にですね…,See\c way in the back...,
アクター設定,アーシア 通常,,
本文,温泉が湧いてるんです！,...there's a hot spring!,
アクター設定,マリー 通常,,
本文,おおぅ やっぱり！,Whoa! Knew it!,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,レミィ 通常,,
本文,出口は？,And the exit?,
アクター設定,アーシア 驚き・動揺,,
本文,それどころじゃないです！\.,That's not important right now!\.,
本文,温泉ですよ！ 温泉！？,This is a hot spring ,we're talking about! A hot spring!
アクター設定,ニナ 驚き・動揺,,
本文,まさか入ろうって言うんじゃ…,Wait\c don't tell me you,want to bathe in it.
アクター設定,アーシア 悲しみ・焦り,,
本文,違いますってば！,No! That's not what I'm saying!,
アクター設定,アーシア 悲しみ・焦り,,
本文,温泉がですね,So\c the hot spring...,
アクター設定,アーシア 不信・怒り,,
本文,こっちに向かって,It looks like it's about to,
本文,吹き出してきそうなんです！,blast right at us!,
アクター設定,ニナ 驚き・動揺,,
本文,温泉が…,The hot spring's going to...,
アクター設定,マリー 通常,,
本文,吹き出す？,Blast at us?,
アクター設定,マリー 通常,,
本文,ん？,Hm?,
アクター設定,ニナ 驚き・動揺,,
本文,嫌な予感しかしない…,I've got a bad feeling about this.,
アクター設定,マリー 通常,,
本文,もしかして…,Wait...,
アクター設定,アーシア 悲しみ・焦り,,
本文,あうぁぁ\.,Ahhh!\.,
本文,温泉が！,It's the hot spring!,
アクター設定,アーシア 不信・怒り,,
本文,お先でーす！,See you guys later!,
アクター設定,レミィ 通常,,
本文,こっちに向かってくるわ,It's coming right for us.,
アクター設定,ニナ 驚き・動揺,,
本文,…！,...!,
アクター設定,ニナ 不信・怒り,,
本文,逃げましょう！,Let's get out of here!,
アクター設定,マリー 驚き・動揺,,
本文,ドラゴンは！？,Where's the dragon?!,
アクター設定,レミィ 通常,,
本文,出口は？,Where's the exit?,
アクター設定,ニナ 不信・怒り,,
本文,いいから 二人とも！\.,Come on\c you two\c\.,
本文,早く逃げますよ！,let's hurry!,
