アクター設定,アーシア 通常,
本文,にっしし～,Heh heh.
アクター設定,アーシア 笑顔,
本文,よくわからんブツだったけど\.,Not sure what that was\c\.
本文,いい値段で売れたぜ！,but I sold it for a good price!
アクター設定,カイト 通常,
本文,\N[2]は住み込みで,\N[2] is working and living
本文,お店で働いてるんだね\|\.\^,at the shop.\|\.\^
アクター設定,ニナ 通常,
本文,うん \.,Yeah.\.
本文,\N[5]も今度あそびにきてよ\|\.\^,You should come hang out\c \N[5].\|\.\^
アクター設定,アーシア 通常,
本文,さて この辺で…\. ,I guess it's time to make my exit!\|\.\^
本文,ズラかるとしますかっ！\.\.\^,
アクター設定,アーシア 苦痛・ダメージ,
本文,んぎゃ！,Gah!
アクター設定,ニナ 苦痛・ダメージ,
本文,いたっ！,Ow!
アクター設定,カイト 特殊１,
本文,だ だいじょうぶ！？,A-Are you okay?!
アクター設定,ニナ 悲しみ・焦り,
本文,んー…\.,Hmm.\.
本文,だいじょぶだよぅ…,I'm fine.
アクター設定,アーシア 不信・怒り,
本文,あぶないなぁ\.,Watch it.\.
本文,急にぶつかってきて,You just ran into me.
アクター設定,カイト 通常,
本文,\N[2]…？,\N[2]...?
アクター設定,ニナ 不信・怒り,
本文,あなたこそ…！,You ran into me!
アクター設定,ニナ 不信・怒り,
本文,急にぶつかってきて\.,Let me guess\c\.
本文,前見てなかったですよね？,you weren't looking.
アクター設定,アーシア 不信・怒り,
本文,んん… なにさ\.,What?\.
本文,そっちこそ よそ見してたんじゃない？,You weren't looking\c either!
アクター設定,ニナ 不信・怒り,
本文,急にぶつかってきて！\.,You ran into me!\.
本文,よそ見してましたよね？,I bet you weren't looking.
アクター設定,アーシア 驚き・動揺,
本文,え\. えぇ…！？,What?\. What?!
アクター設定,ニナ 不信・怒り,
本文,前見てなかったですよね？,So you weren't looking?
アクター設定,アーシア 悲しみ・焦り,
本文,あー はぁ…\.,*sigh*\.
本文,見てなかったかもなぁ…,Maybe I wasn't.
アクター設定,アーシア 驚き・動揺,
本文,って！\.,Wait!\.
本文,そんなに怒ること？,Why are you so angry?!
アクター設定,アーシア 驚き・動揺,
本文,す…,I...
アクター設定,アーシア 悲しみ・焦り,
本文,すんませんでしたっ！,I'm sorry!
アクター設定,ニナ 通常,
本文,\N[5]はだいじょうぶ？\.,Are you okay\c \N[5]?
本文,怪我してない？,Are you hurt?
アクター設定,カイト 通常,
本文,ボクは問題ないよ\.,I'm fine.\.
本文,だけど…,But...
アクター設定,ニナ 笑顔,
本文,ん？\. だけど何かな？,Hm?\. But what?
アクター設定,カイト 特殊１,
本文,いや…\. なんでもないよ\.,Never mind.\.
本文,早く市場に行こうよ,Let's head to the marketplace.
アクター設定,ニナ 通常,
本文,うん！ そうだね！,Yeah\c okay!
