アクター設定,,
本文,孤児を集めるって…\.,Gather orphans?\.
本文,何のために？,What for?
アクター設定,子供Ｃ 笑顔,
本文,…,...
アクター設定,子供Ｃ 笑顔,
本文,さぁな\.,Who knows.\.
本文,ただ…,It's just...
アクター設定,子供Ｃ 笑顔,
本文,あまり知ろうとしない方が\.,you might be better off\.
本文,良いかもしれないぜ,not trying to find out.
アクター設定,,
本文,連れ去られた…？,Taken away?
アクター設定,子供Ｃ 笑顔,
本文,おまえ スラム街の住人だろ？,You're from the slums\c aren't you?
アクター設定,,
本文,そうだけど,Yeah.
アクター設定,子供Ｃ 笑顔,
本文,孤児だろ？,You're an orphan\c right?
アクター設定,,
本文,うん,Yeah.
アクター設定,子供Ｃ 笑顔,
本文,ここには\.,This place is filled with\.
本文,そういった孤児たちが集められてんだよ,orphans like that.
アクター設定,,
本文,あの…,Um...
アクター設定,子供Ｃ 笑顔,
本文,…,...
アクター設定,子供Ｃ 笑顔,
本文,新入りか,You're new.
アクター設定,,
本文,薬って\.何？\.,What's this medicine\. I heard about?
本文,ここは…？,Where am I?
アクター設定,子供Ｃ 笑顔,
本文,…？,...?
アクター設定,子供Ｃ 笑顔,
本文,そうか\.,I see.\.
本文,おまえも連れ去られたクチか,You were brought here too.
