アクター設定,カイト 通常,,
本文,\N[3]さんが,\N[3],
本文,魔法が苦手…？,has trouble with magic?,
アクター設定,ものぐさ魔法使い 通常,,
本文,正確には,To be accurate\c\.,
本文,攻撃が苦手なんスよ,she has trouble attacking.,
アクター設定,ものぐさ魔法使い 通常,,
本文,だから必ず攻撃魔法が得意な人と\.,That's why she always teams up\.,
本文,コンビを組むんスよ,with someone good at,attack magic.
アクター設定,カイト 通常,,
本文,あぁ…\.,Oh...\.,
本文,そういうことだったんですね,I see.,
アクター設定,カイト 通常,,
本文,そんな\.,I didn't do much.,
本文,たいしたことしてないですよ,,
アクター設定,ものぐさ魔法使い 通常,,
本文,ノーノー,No\c no.,
アクター設定,ものぐさ魔法使い 通常,,
本文,\N[3]さんは\.,She doesn't go out\.,
本文,コンビじゃないと外に出ないんスよ,without a team.,
アクター設定,カイト 通常,,
本文,そうなんですか？,Really?,
アクター設定,ものぐさ魔法使い 通常,,
本文,ここだけの話…,Just between us...,
アクター設定,ものぐさ魔法使い 通常,,
本文,\N[3]さん\.,\N[3]\.,
本文,魔法が苦手なんスよ,has trouble with magic.,
アクター設定,ものぐさ魔法使い 通常,,
本文,あ！\.,Oh!\.,
本文,君くん,You.,
アクター設定,カイト 通常,,
本文,ボクのこと？,Are you talking to me?,
アクター設定,ものぐさ魔法使い 通常,,
本文,っスよ,Yeah.,
アクター設定,ものぐさ魔法使い 通常,,
本文,\N[3]さんと,I heard you teamed up\.,
本文,コンビ組んだんだってね,with \N[3].,
アクター設定,ものぐさ魔法使い 通常,,
本文,すごいっス,That's amazing.,
