アクター設定,ソラ 不信・怒り,,
本文,\N[5],\N[5].,
アクター設定,ソラ 不信・怒り,,
本文,つらいときは\.,Make sure you say something,
本文,ちゃんと声に出すように！,when you're having a tough time!,
アクター設定,ソラ 不信・怒り,,
本文,不味いと思ったら,If you're in a rough spot\c,
本文,自分だけでも助かるように！,save yourself!,
アクター設定,カイト 笑顔,,
本文,\N[6]さん…\.,\N[6]...\.,
本文,ボクは 大丈夫ですよ,I'll be fine.,
アクター設定,ソラ 不信・怒り,,
本文,…,...,
アクター設定,ソラ 笑顔,,
本文,フフ…\.,Heh...\.,
本文,\N[5]のそういうところ,\N[5]\c the way you do that...,
アクター設定,ソラ 驚き・動揺,,
本文,余計に心配しちゃうじゃない,...it makes me worry even,more about you.
アクター設定,ソラ 通常,,
本文,\N[5]じゃない,Oh\c hey\c \N[5].,
アクター設定,カイト 通常,,
本文,\N[6]さん…,\N[6]...,
アクター設定,ソラ 不信・怒り,,
本文,大丈夫\.,Are you okay?\.,
本文,無理してない？,You're not pushing yourself too hard?,
アクター設定,ソラ 不信・怒り,,
本文,\N[3]から無茶なこと,\N[3] isn't working you,
本文,頼まれてない？,to the bone\c is she?,
アクター設定,ソラ 不信・怒り,,
本文,\N[4]から\.,\N[4] hasn't been teaching you,
本文,変なこと吹き込まれてない？,any weird junk\c has she?,
アクター設定,カイト 笑顔,,
本文,そこまで 気にしなくても\.,You really don't need to,
本文,大丈夫ですよ,worry that much.,
アクター設定,ソラ 驚き・動揺,,
本文,そっか…,Really...?,
アクター設定,カイト 通常,,
本文,みんなは？,How are the others?,
アクター設定,ソラ 通常,,
本文,ここで大人しくしているよ,They're being good over there.,
アクター設定,ソラ 通常,,
本文,だいぶ ショックは,It looks like most,
本文,癒えたみたい,of the shock has healed.,
アクター設定,カイト 通常,,
本文,それは…　良かったです,Really? Glad to hear it.,
