アクター設定,,
本文,先生と生徒のおいしい関係,The delicious relationship between teacher and student.
アクター設定,マリー 通常,
本文,ん…？,Hm...?
アクター設定,マリー 通常,
本文,甘党でも苦味党でもない\N[5]くん,Well\c ,Mr. \N[5] who isn't into sweets or bitter foods.
アクター設定,マリー 通常,
本文,味覚がビターな\N[5]くん,Well\c Mr. bitter-loving \N[5].
アクター設定,マリー 通常,
本文,コーヒーと甘いものが好きな\N[5]くん,Well\c Mr. coffee and sweets lover \N[5].
アクター設定,マリー 通常,
本文,何か気になることでもあった？,Is something on your mind?
アクター設定,カイト 通常,
本文,ボク以外に魔法使いがいるなんて,I thought I was the only wizard around.
本文,びっくりしました…,
アクター設定,マリー 笑顔,
本文,そうだね！\.,Yeah!\.
本文,アタシもビックリだったよ,I was surprised\c too.
アクター設定,カイト 通常,
本文,このことは…,Please don't...
アクター設定,マリー 不信・怒り,
本文,わかってると思うけど\.,I think you already know\c\.
本文,当然 秘密だからね,but this is obviously a secret.
アクター設定,カイト 通常,
本文,ですよね…,Of course.
アクター設定,マリー 特殊２,
本文,あぁ でも\.,Although\c\.
本文,これをネタにゆするってのもアリだよ,you could totally use this for blackmail.
アクター設定,カイト 通常,
本文,ゆする…？,Blackmail?
アクター設定,マリー 笑顔,
本文,いや ほら\.,You know\c\. like\c 
本文,秘密バラされたくなかったら単位よこせーって,"Give me credits if you don't want this secret out!"
アクター設定,カイト 不信・怒り,
本文,しませんよ そんなこと,I wouldn't do that.
アクター設定,マリー 通常,
本文,ほぉ…,Really now?
本文,\N[5]くんは 真面目くんなんだねぇ,You're such a straight shooter.
アクター設定,マリー 通常,
本文,さて…\.,Now...\.
本文,一通り 校内はまわれたかな,I think we got a good look around the school.
アクター設定,カイト 通常,
本文,あとは屋上ぐらいでしょうか,I suppose only the roof is left.
アクター設定,マリー 笑顔,
本文,んだね\.,Yup.\.
本文,まぁ\. 気を緩めないように,Just keep your guard up.
アクター設定,マリー 通常,
本文,ネズミ以外にも\.,There could be something other
本文,いるかもしれないからね,than just rats.
