アクター設定,アーシア 通常,
本文,おーい…,Heyyy!
アクター設定,,
本文,…,...
アクター設定,,
本文,あれ…\.,Huh...?\.
本文,ボクは…？,Where am I...?
アクター設定,アーシア 通常,
本文,大丈夫っすか？\.,Hey\c\. \N[5]\c
本文,\N[5]少年,you okay?
アクター設定,カイト 通常,
本文,\N[1]さん…\.,\N[1]...\.
本文,ここは…,Where are we?
アクター設定,アーシア 悲しみ・焦り,
本文,いやぁ あたしとしたことが\.,Ahh\c haha\c I hate to admit it\c
本文,ドジっちまったぜ！,but I really blew it! Ahaha!
アクター設定,アーシア 不信・怒り,
本文,でも ダメじゃないですか！,But\c hey\c it's not all my fault!
アクター設定,アーシア 不信・怒り,
本文,ぜーったい\.,Remember?\.
本文,ついてきたらダメだって言ったのに…,I told you to absolutely not follow me!
アクター設定,カイト 通常,
本文,ごめんなさい\.,I'm sorry\c\.
本文,そんなつもりじゃなかったんだけど…,I didn't mean to...
アクター設定,アーシア 笑顔,
本文,もぅ…\.,Ohh?\.
本文,ほんとうっすか？,Really\c now?
アクター設定,ニナ 不信・怒り,
本文,偶然\. たまたまです,It was just\. a coincidence.
アクター設定,ニナ 不信・怒り,
本文,むしろ あなたの方から,Besides...
アクター設定,ニナ 不信・怒り,
本文,\N[5]に,Wasn't it you who
本文,近づいたんじゃないですか？,approached \N[5] in the first place?
アクター設定,アーシア 悲しみ・焦り,
本文,うぇ…\.,Wh-Whoa...\.
本文,相変わらずおっかないっすね,You're as scary as ever.
アクター設定,ニナ 不信・怒り,
本文,あの場で何をしていたのか\.,Please explain to us\.
本文,説明してください,what you were doing in that alley.
アクター設定,アーシア 悲しみ・焦り,
本文,えぇー\.,Seriously?\.
本文,話さないとダメ…？,Do I have to?
アクター設定,ニナ 不信・怒り,
本文,説明してください,Yes. You do.
アクター設定,アーシア 通常,
本文,って ことなんですよ,And that's what I was doing.
アクター設定,ニナ 驚き・動揺,
本文,…,...
アクター設定,アーシア 笑顔,
本文,驚いた？,Surprised?
アクター設定,ニナ 特殊１,
本文,呆れました,More like disgusted.
アクター設定,ニナ 特殊１,
本文,あなたは お金のためなら\.,So you'll take on illegal jobs
本文,非合法な依頼も平気で請けるんですね,to make money no problem\c\. then.
アクター設定,アーシア 笑顔,
本文,やだなぁ\.,Oh\c come on\c\.
本文,そんなんじゃないっすよ,it's not like that!
アクター設定,アーシア 笑顔,
本文,ポーターしたものが\.,The goods I was running just happened\.
本文,偶然ヤバイ薬の類だった,to have some wild drugs in them\c is all.
アクター設定,アーシア 笑顔,
本文,ってだけじゃないですか,That's all!
アクター設定,アーシア 通常,
本文,あたしの役割は\.,The only thing I did\.
本文,運ぶ だけですし,was carry the stuff.
アクター設定,ニナ 不信・怒り,
本文,そういうものの考え方に\.,That's what's disgusting me\c\.
本文,呆れているんです,this way you think.
アクター設定,アーシア 笑顔,
本文,\N[2]さんは真面目ちゃんですねぇ,Well\c aren't you a good girl\c \N[2].
アクター設定,アーシア 驚き・動揺,
本文,あー でも,Oh! But come to think of it...
アクター設定,アーシア 通常,
本文,こないだ \N[2]さんとも\.,I ran into you in a pretty
本文,妙なところで会いましたよね,interesting\. place.
アクター設定,アーシア 通常,
本文,例の盗賊のアジトの周りで…,Near that thieves' hideout\c yeah?
アクター設定,ニナ 驚き・動揺,
本文,…！,...!
アクター設定,ニナ 驚き・動揺,
本文,ちょ！ \.それは…,H-Hey!\. Don't...
アクター設定,アーシア 笑顔,
本文,ん… \.んー？,Hmm...\. Hmm?
アクター設定,アーシア 笑顔,
本文,あれって\N[5]少年には言って…,Wait\c you haven't told \N[5]?
アクター設定,カイト 通常,
本文,\N[2]…？,\N[2]...?
アクター設定,ニナ 驚き・動揺,
本文,い \.いや…\.,U-\.Uh...!\.
本文,\N[5] なんでもないよ！,Nothing\c \N[5]!
アクター設定,アーシア 通常,
本文,おやおやおや～,My\c my\c my.
アクター設定,アーシア 笑顔,
本文,もしかして\N[2]さん\.,\N[2]\c\. are you telling me you've
本文,\N[5]少年に言えない何か秘密を…,got a secret you can't tell \N[5] here?
アクター設定,ニナ 驚き・動揺,
本文,そんなものあるわけ…,No! I have no such...
アクター設定,市場の人 通常,
本文,うるせえ！,Shut up in there!
アクター設定,市場の人 通常,
本文,おまえら\.,Just sit down\.
本文,大人しく捕まってろ！,and shut up!
アクター設定,アーシア 通常,
本文,へぃへぃ\.,Yeah\c yeah\c\.
本文,大人しくしてますよーだ,we'll keep quiet.
アクター設定,アーシア 通常,
本文,（怒られちった…）,(The guard sure is pleasant...)
アクター設定,ニナ 特殊１,
本文,（そもそも あなたが）,(You're the one who started all this.)
アクター設定,カイト 不信・怒り,
本文,（二人とも…\.,(Guys\c let's just...\.
本文,　ここから逃げることを考えようよ）,Let's just think about how to escape.)
アクター設定,アーシア 通常,
本文,（おぉ たしかに！\.,(Oh\c right you are!\.
本文,　さっすが \N[5]少年）,As level-headed as ever\c \N[5]!)
アクター設定,ニナ 驚き・動揺,
本文,（…で どうするんですか？）,(...So\c what do we do?)
アクター設定,アーシア 通常,
本文,（んー まぁ様子見ですかね）,(Hmm...keep watch\c I guess.)
アクター設定,ニナ 驚き・動揺,
本文,（そんな悠長な！）,(We don't have that kind of time!)
アクター設定,アーシア 笑顔,
本文,（まぁまぁ）,(Well\c hear me out.)
アクター設定,アーシア 通常,
本文,（こういうのは向こうから,(Times like these\c something always
本文, アクションが起こるはずなんで）,happens from the outside.)
アクター設定,アーシア 通常,
本文,（しばらく 待ってましょ）,(So we've just got to wait.)
