アクター設定,ものぐさ魔法使い 通常,
本文,まぁ 今日は\.,Let's just\. call us even then.
本文,お互い様っスね,
アクター設定,アーシア 不信・怒り,
本文,むぅ…,Grr...
アクター設定,ものぐさ魔法使い 通常,
本文,\N[1]さん…\.,\N[1]\c\.
本文,勘弁してくださいっスよ,give me a break here.
アクター設定,アーシア 通常,
本文,油断している\.,It's your fault\.
本文,あなたが悪いんですぜ,for dropping your guard.
アクター設定,ものぐさ魔法使い 通常,
本文,…？,...?
アクター設定,ものぐさ魔法使い 通常,
本文,（何々…\.,(What's this?
本文,　もしかしてデート？）,A date?)
アクター設定,アーシア 不信・怒り,
本文,えぇー！？,What?!
アクター設定,アーシア 勝利・喜び,
本文,（声大きいですって…！）,(Keep your voice down!)
アクター設定,ものぐさ魔法使い 通常,
本文,ってことは！,Which means!
アクター設定,ものぐさ魔法使い 通常,
本文,あの\N[1]さんが\.,You're taking this young\c
本文,若くて可愛い男の子連れて…,cute boy...
アクター設定,アーシア 不信・怒り,
本文,違いますから！,No!
アクター設定,アーシア 通常,
本文,あたしは街をエスコートする\.,I'm just someone
本文,通行人Ａですよ,escorting him around the city.
アクター設定,ものぐさ魔法使い 通常,
本文,ふーん…,Are you now?
アクター設定,ものぐさ魔法使い 通常,
本文,あぁー\.,Ah.\.
アクター設定,ものぐさ魔法使い 通常,
本文,花の絨毯でぐっすりサボるの…,I love slacking off
アクター設定,ものぐさ魔法使い 通常,
本文,最高っス,on a bed of flowers.
アクター設定,アーシア 笑顔,
本文,ちくりましょうか…,I'll snitch.
アクター設定,ものぐさ魔法使い 通常,
本文,…！,...!
アクター設定,ものぐさ魔法使い 通常,
本文,ちょっとタイム！,Time out!
アクター設定,アーシア 笑顔,
本文,おやおやぁ…\.,Oh?
本文,口止め料はいくらくれます？,How much to keep me quiet?
