アクター設定,,,
本文,凍てつく花びら\|\^,Freezing Flower Petal\|\^,
アクター設定,レミィ 通常,,
本文,\N[5],\N[5].,
アクター設定,カイト 驚き・動揺,,
本文,今のは？,What was that?,
アクター設定,レミィ 不信・怒り,,
本文,これは…,Those were...,
アクター設定,レミィ 不信・怒り,,
本文,ドライフラワーよ,dried flowers.,
アクター設定,レミィ 通常,,
本文,花びらを歩いた跡に残していけば…,If we place flower petals,where we walk\c
アクター設定,レミィ 通常,,
本文,痕跡になるかもしれないわ,we can maybe leave a trail.,
アクター設定,カイト 通常,,
本文,なるほど…,I see...,
アクター設定,カイト 笑顔,,
本文,良かったです,I'm glad.,
アクター設定,カイト 通常,,
本文,\N[3]さんが\.,Glad that you\. had flower petals.,
本文,花びらを持っていてくれて,,
アクター設定,レミィ 特殊２,,
本文,…,...,
アクター設定,カイト 通常,,
本文,\N[3]さん？,\N[3]?,
アクター設定,レミィ 通常,,
本文,なんでもないわ,It's nothing.,
アクター設定,レミィ 通常,,
本文,先に進みましょう,Let's keep moving.,
