アクター設定,,,
本文,そこのけそこのけ私が通る！\|\^,Out of the Way! I'm Coming Through!\|\^,
アクター設定,マリー 笑顔,,
本文,急げ急げー！,Come on\c let's get this train going!,
アクター設定,マリー 笑顔,,
本文,日食まで時間ないぞ～！,It's almost time for the eclipse!,
アクター設定,ニナ 驚き・動揺,,
本文,\N[4]さん…！\.,\N[4]...!\.,
本文,置いてかないでください,D-Don't leave me behind!,
アクター設定,ニナ 驚き・動揺,,
本文,\N[3]さんと\.,We're going to lose \N[3],
本文,はぐれちゃいますよ,behind us\c too.,
アクター設定,マリー 笑顔,,
本文,別にそうなったら\.,Well\c if she gets lost\c isn't that,
本文,仕方なくなくなーい？,not not not our fault?,
アクター設定,マリー 笑顔,,
本文,トロいのが悪いんだし,She shouldn't be so slow\c is all.,
アクター設定,ニナ 不信・怒り,,
本文,仕方なく\.なく\.なく\.なく\.ないです！,It would not\. not\. not\. not\. be our fault!,
アクター設定,ニナ 不信・怒り,,
本文,\N[3]さんのこと\.,Do you have it in for,
本文,嫌いなんですか？,\N[3]\c\. or something?,
アクター設定,マリー 通常,,
本文,別に…\.,Who\c me?\.,
本文,嫌いじゃないけど？,Why\c nothing of the sort.,
アクター設定,ニナ 驚き・動揺,,
本文,そ \.そうですか…,I-\.Is that so...?,
アクター設定,ニナ 通常,,
本文,\N[3]さん！\.,\N[3]!\.,
本文,もっとペースあげられませんか？,Can you walk a little faster?,
アクター設定,レミィ 通常,,
本文,…？,...?,
アクター設定,レミィ 通常,,
本文,急がなくても\.,What's the rush?,
本文,間に合うのでは？,We have plenty of time.,
アクター設定,ニナ 驚き・動揺,,
本文,それは…\.,Well...\.,
本文,そうですけど！,True\c but...!,
アクター設定,レミィ 通常,,
本文,…？,...?,
アクター設定,マリー 通常,,
本文,おーい！\.,Hey\c  \N[2]!,
本文,置いてくよ \N[2]くん,Keep dawdling and ,I'm leaving you behind!
アクター設定,ニナ 不信・怒り,,
本文,あぁ！\. \N[4]さんも\.,Ahh!\. \N[4]\c\.,
本文,先に行かないでって言ってるのに！,I asked you not to hurry ahead!,
