アクター設定,リン 通常,,
本文,仕方ないなぁ,Fine\c fine...,
アクター設定,リン 通常,,
本文,大人のあたしが\.,Since I'm the adult here\c\.,
本文,仲直りさせちゃうよ～,I'll get them to make up.,
アクター設定,カイト 驚き・動揺,,
本文,どうやって…？,How?,
アクター設定,リン 通常,,
本文,んー…\.\.,Hmm...\.\.,
本文,わかんない,Dunno!,
アクター設定,カイト 不信・怒り,,
本文,\N[11]にも迷惑かけちゃってるかな…\.,I guess I'm making trouble,
本文,ごめんね,for you\c\. too...,Sorry about that.
アクター設定,リン 通常,,
本文,もぅ…\.,\N[5]...,
本文,\N[5]お兄ちゃん わからなすぎ～,You really don't get it\c do you?,
アクター設定,リン 通常,,
本文,謝ればいいと思ってるでしょ,I bet you think you just,need to apologize.
アクター設定,カイト 驚き・動揺,,
本文,えっ…\.,Huh?,
本文,そんなことないけど…,W-Well\c no\c not exactly.,
アクター設定,リン 通常,,
本文,ないけど…？,Oh no?,
アクター設定,カイト 不信・怒り,,
本文,そうかもしれない…,Okay. You're probably right.,
アクター設定,リン 通常,,
本文,\N[5]お兄ちゃん \N[2]お姉ちゃんと\.,\N[5]\c you're fighting,
本文,喧嘩してるでしょ？,with \N[2]\c right?,
アクター設定,カイト 驚き・動揺,,
本文,え！？\.,Huh?!\.,
本文,どうしてわかるの？,How'd you know?,
アクター設定,リン 通常,,
本文,やっぱりそうだった～,I knew it!,
アクター設定,リン 通常,,
本文,だって全然一緒に行動してないんだもん,I mean\c I haven't seen you,together at all.
アクター設定,リン 通常,,
本文,前は結構 べったりだったのに,You two used to be stuck together!,
アクター設定,カイト 不信・怒り,,
本文,そ\. そうかもね…,Y-\.You're probably right...,
