アクター設定,ソラ 通常,
本文,\N[3]！\.,\N[3]!\.
本文,そっちはどうだった？,Any luck?
アクター設定,レミィ 通常,
本文,マモノの残骸だけ,Just monster corpses.
アクター設定,レミィ 通常,
本文,他には何も…,Nothing else.
アクター設定,レミィ 通常,
本文,生存者が見つからないわ,We're not finding any survivors.
アクター設定,ソラ 通常,
本文,くっ…\.,Damn it.\.
本文,何が起こったっていうんだ？,What happened here?
アクター設定,レミィ 通常,
本文,残りは…\.,This is the last place.\.
本文,ここだけのようね,
アクター設定,ソラ 通常,
本文,誰か！？,Hello!
アクター設定,ソラ 通常,
本文,誰か生きてたら\.,Answer me\.
本文,返事をしてくれ！,if you're alive!
アクター設定,ソラ 通常,
本文,お願いだから…,Please...
アクター設定,ソラ 通常,
本文,誰か！,Somebody answer me!
アクター設定,ソラ 通常,
本文,誰か！,Please!
