アクター設定,緊張しい魔法使い 通常,
本文,時計塔からマモノが出てくると,I can't imagine that monsters\.
本文,考えられませんが…,would emerge from the clock tower.
アクター設定,緊張しい魔法使い 通常,
本文,あなた\. もしかして,Do you\. know something?
本文,何か知っているんじゃないですか？,
アクター設定,アーシア 通常,
本文,まさか\.,What?\.
本文,何も知りませんって！,I don't know anything!
アクター設定,アーシア 通常,
本文,でも\. 時計塔が怪しいなら\.,But if you're suspicious of the clock
本文,それがどこにつながっているか…,tower\c\. then you should just think about
アクター設定,アーシア 笑顔,
本文,少し考えてみれば\.,where it connects to\c\.
本文,わかるんじゃないですかい？,and it might become clear.
