アクター設定,お姉さん魔法使い 通常,,
本文,思っていたより\.,There's a lot less damage\.,
本文,損害も少ないし…,than I expected...,
アクター設定,お姉さん魔法使い 通常,,
本文,これで\N[3]さんの,I hope that means \N[3] isn't,
本文,気が楽になれば良いけど,too stressed out...,
アクター設定,お姉さん魔法使い 通常,,
本文,順調に掃討できているから,We've been knocking them,down pretty well\c
アクター設定,お姉さん魔法使い 通常,,
本文,あと二日…\.,so we should get there in two...,
本文,いや\. 早ければ一日で目標に達するかな,no\c one day\c if we're fast enough.,
アクター設定,カイト 通常,,
本文,あと少し…！\.,Just a little longer\c huh?,
本文,なんですね,,
アクター設定,お姉さん魔法使い 通常,,
本文,うん\.,Yeah.\.,
本文,でも 気を抜かないようにね,Still\c we've got to keep our guards up.,
