アクター設定,偏屈じいさん 通常,
本文,まったく 魔法学校がなくなってから\.,Things have gotten so bad around here
本文,治安が悪くなってかなわん…,since the magic academy went under!
アクター設定,偏屈じいさん 通常,
本文,それとも 市場ではびこっている,Or are you one of those beggars
本文,物乞い共の仲間か！,infesting the marketplace?!
アクター設定,カイト 通常,
本文,ちがいますって…！,N-No!
アクター設定,偏屈じいさん 通常,
本文,なんじゃ！ 違うなら\.,You aren't?! Well\c\. if you
本文,違うと言えば良いじゃろう,aren't\c then say so!
アクター設定,偏屈じいさん 通常,
本文,なんじゃ 貴様は！\.,Who are you?!\.
本文,あの魔法使いの仲間か！？,One of those wizards?!
アクター設定,カイト 通常,
本文,え！？\.,Huh?!
本文,えーっと…\. ボクは,U-Um\c well\c I'm...
アクター設定,偏屈じいさん 通常,
本文,隠しても無駄じゃぞ\.,Don't even think about hiding it.\.
アクター設定,偏屈じいさん 通常,
本文,魔法使いがいる限り\.,As long as wizards remain\c\.
本文,またこの国はめちゃくちゃになっちまうんだ！,they'll ruin this country once again!
アクター設定,カイト 通常,
本文,…,...
アクター設定,カイト 不信・怒り,
本文,（話を聞いてくれそうにない…）,(Doesn't sound like he'll listen to me...)
