アクター設定,アーシア 通常,
本文,…,...
アクター設定,アーシア 通常,
本文,あそびを～ \.,Just wanna have fun...
本文,せんとや～,
アクター設定,カイト 驚き・動揺,
本文,…\N[1]さん,...\N[1].
アクター設定,カイト 驚き・動揺,
本文,その歌！？,That. That song! That tune!
本文,どうして知ってるんですか！？,Why do you know it?!
アクター設定,アーシア 驚き・動揺,
本文,ちょ ビックリした！,Whoa\c you gave me a scare!
アクター設定,アーシア 驚き・動揺,
本文,いきなり なんざんしょ？,What's gotten into you?
アクター設定,カイト 驚き・動揺,
本文,どうして \N[14]の歌を,Why do you know \N[14]'s song?!
本文,知ってるんですか？,
アクター設定,アーシア 驚き・動揺,
本文,\N[14]さん…？,\N[14]...?
アクター設定,アーシア 通常,
本文,あ \.あぁ…,O-\.Oh...
アクター設定,アーシア 通常,
本文,これはですね,Well\c this\c you see.
アクター設定,アーシア 通常,
本文,あたしが子供だった頃にですね…,When I was a kid\c see...
アクター設定,アーシア 通常,
本文,スラム街で流行った歌なんですよ,It was a popular song in the slums.
アクター設定,カイト 通常,
本文,スラム…？,Slums...?
アクター設定,アーシア 悲しみ・焦り,
本文,あー あたし親いないんで,Ah\c yeah. I don't have parents.
本文,生まれながらに孤児なんっすよ,Been an orphan since birth.
アクター設定,アーシア 通常,
本文,\N[14]さんも,\N[14]'s a street kid\c too.
本文,ストリートチルドレンですから,
アクター設定,アーシア 通常,
本文,きっと 誰かに教えてもらったんでしょう,She probably picked it up there.
アクター設定,アーシア 通常,
本文,推察ですけどね,Well\c that's my theory\c anyway.
アクター設定,カイト 通常,
本文,その歌だったんだ…,So that's what that song was...
アクター設定,アーシア 笑顔,
本文,あぁ そしたら\.,Mmm. Well\c sounds like
本文,もう歌わない方がいいっすね,I shouldn't sing it anymore.
アクター設定,アーシア 笑顔,
本文,はやく\N[14]さん見つけて,We gotta find \N[14]\c
アクター設定,アーシア 通常,
本文,続きを,so she can teach me the rest.
本文,教えてもらわなきゃですね,
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,カイト 不信・怒り,
本文,ありました,Found it.
アクター設定,アーシア 勝利・喜び,
本文,おぉ マジっす！,Oh\c seriously?!
アクター設定,アーシア 笑顔,
本文,すっごい\.,It's got a REALLY\.
本文,怪しい光を放ってますなぁ,unsettling glow to it!
アクター設定,カイト 不信・怒り,
本文,強力な魔力を感じます,I feel really strong magic from it\c too.
アクター設定,カイト 不信・怒り,
本文,やっぱり,We...should probably go
本文,戻って知らせた方が…,back and tell the others.
アクター設定,アーシア 不信・怒り,
本文,ダメっすよ\.,No way!\.
本文,ここまで来たんですから,Not after we came this far.
アクター設定,アーシア 不信・怒り,
本文,\N[5]少年 持ってみてよ,Try holding it\c kid.
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,カイト 不信・怒り,
本文,わかりました,Okay.
アクター設定,アーシア 不信・怒り,
本文,…,...
アクター設定,アーシア 不信・怒り,
本文,どんな 感じっすか？,So\c what's it feel like?
アクター設定,カイト 驚き・動揺,
本文,魔力が体内に入っていく感じがします,I can feel mana pouring into me.
アクター設定,カイト 驚き・動揺,
本文,いつもより\.,And...\. it feels like I can
本文,強い魔法が使えそうな…,use stronger magic than before.
アクター設定,カイト 驚き・動揺,
本文,そんな感じがします,At least\c that's the feeling I get.
アクター設定,アーシア 勝利・喜び,
本文,ってことは！\.,Ahh! Which means!\.
本文,本物ってことですよね,This is the real deal\c right?
アクター設定,カイト 不信・怒り,
本文,いまさら嘘ついて\.,Why would I lie?
本文,どうなるんですか,Now\c of all times?
アクター設定,アーシア 通常,
本文,ですよね…,True\c true.
アクター設定,カイト 通常,
本文,では\.,Well\c\.
本文,陣に戻りましょう！,let's head back to camp!
アクター設定,アーシア 不信・怒り,
本文,…,...
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,アーシア 不信・怒り,
本文,なんすか…？,What's up?
本文,そんな嫌そうな顔しないでくださいよ,C'mon\c no need to look like that.
アクター設定,アーシア 通常,
本文,ちゃんと帰り道,Don't worry\c I'll
本文,教えてあげますって,show you the way back!
アクター設定,カイト 通常,
本文,どっちですか？,Which way is it?
アクター設定,アーシア 通常,
本文,向こうの方だよ,It's over there.
アクター設定,カイト 通常,
本文,行きましょう…,Let's get going\c then...
