アクター設定,リン 通常,
本文,はやく大人になりたいな～,I can't wait to grow up.
アクター設定,リン 通常,
本文,\N[5]お兄ちゃん\.,\N[5].\.
本文,\N[2]お姉ちゃんのことどう思う？,What do you think about \N[2]?
アクター設定,カイト 通常,
本文,どうって…？,What do you mean?
アクター設定,リン 通常,
本文,\N[2]お姉ちゃん\.,She works at the cafe.
本文,喫茶店で働いてるんだよ,
アクター設定,リン 通常,
本文,すごいよね,Pretty amazing\c right?
アクター設定,カイト 笑顔,
本文,そうだね,Yeah.
アクター設定,リン 通常,
本文,あーいう,I want to grow up to be like her.
本文,できる！\. 大人になりたいな～,
アクター設定,カイト 笑顔,
本文,\N[11]は面倒見がいいから\.,I'm sure you can.\.
本文,きっとなれるよ,You're a really caring person.
アクター設定,リン 通常,
本文,そっかぁ\.,Yeah?\.
本文,やったー,Yay!
