アクター設定,緊張しい魔法使い 通常,
本文,わ\. わたしですね！,I-\.I!
アクター設定,緊張しい魔法使い 通常,
本文,お…,I...
アクター設定,緊張しい魔法使い 通常,
本文,お…,I...
アクター設定,カイト 通常,
本文,お…？,You?
アクター設定,緊張しい魔法使い 通常,
本文,お\. おとこの方と話すのが,I-I'm not used to talking to boys!
本文,慣れてなくて！,
アクター設定,緊張しい魔法使い 通常,
本文,そそうがないように,I'll try not to be rude!
本文,するんで！,
アクター設定,カイト 笑顔,
本文,そんなに気を使わなくても\.,You don't need to worry about that.
本文,大丈夫ですよ,
アクター設定,緊張しい魔法使い 通常,
本文,あっ…\. ご\. ごめんなさい\.,Oh...\. I-\.I'm sorry.
本文,ありがとうございます,Thank you.
アクター設定,緊張しい魔法使い 通常,
本文,お\. お名前を！,M-May I...
アクター設定,緊張しい魔法使い 通常,
本文,聞いてもよろしいでしょうか！？,ask your name?!
アクター設定,カイト 通常,
本文,\N[5]と云います,I'm \N[5].
アクター設定,緊張しい魔法使い 通常,
本文,\N[5]さんですね！,\N[5]!
アクター設定,緊張しい魔法使い 通常,
本文,よ\. よろしくお願いします！,N-Nice to meet you!
アクター設定,カイト 通常,
本文,えぇ よろしくお願いします,Yes\c likewise.
アクター設定,緊張しい魔法使い 通常,
本文,あ\.あ\.あ\. あの…！,Um...!
アクター設定,緊張しい魔法使い 通常,
本文,し\. 新規配属の人ですよね！？,Y-You must be a new recruit.
アクター設定,カイト 通常,
本文,いえ ボクは…,No\c I'm...
アクター設定,緊張しい魔法使い 通常,
本文,わ\. わわわわわ\.,I-If there's anything you don't know!
本文,わからないことあったら！,
アクター設定,緊張しい魔法使い 通常,
本文,なんでも聞いてください！,Please ask me!
アクター設定,緊張しい魔法使い 通常,
本文,\N[3]さんから,\N[3] asked me
本文,案内を承っておりますので！,to show you around!
アクター設定,カイト 通常,
本文,はい,Okay.
