アクター設定,新参者 通常,
本文,治安がとても良いと聞いて\.,I moved here after hearing\.
本文,移住してきたんだけど,it's so safe.
アクター設定,新参者 通常,
本文,馴染めるかなぁ…\.,Although\c\. I'm worried I won't
本文,不安になってきた,fit in.
アクター設定,新参者 通常,
本文,ねぇアナタ,Hey.
アクター設定,新参者 通常,
本文,この辺には詳しいかい？,Are you familiar with this area?
アクター設定,カイト 不信・怒り,
本文,いえ\.,No.\.
本文,あまり詳しくは…,Not really.
アクター設定,新参者 通常,
本文,そっかぁ,I see.
アクター設定,新参者 通常,
本文,実は昨日,I actually just moved here yesterday.
本文,越してきたばかりで,
アクター設定,新参者 通常,
本文,どこに何があるか\.,I don't know where\.
本文,わからないんだよねぇ,anything is.
