アクター設定,アーシア 通常,
本文,三人で退治できちゃいましたね,The three of us managed to take 'em out.
アクター設定,カイト 通常,
本文,はぁ…\.,*sigh*\.
本文,良かった,Thank goodness.
アクター設定,レミィ 通常,
本文,…,...
アクター設定,レミィ 通常,
本文,貴方,Tell me.
アクター設定,レミィ 通常,
本文,魔法はどこで？,Where did you learn magic?
アクター設定,カイト 驚き・動揺,
本文,ボクですか？,Me?
アクター設定,レミィ 通常,
本文,えぇ…,Yes.
アクター設定,アーシア 不信・怒り,
本文,\N[3]さーん\.,\N[3]!\.
本文,ダメじゃないですか！,No\c no\c no!
アクター設定,アーシア 通常,
本文,人にモノを尋ねるときは\.,You need to be liked\.
本文,好感度が必要なんです,if you're asking someone something.
アクター設定,アーシア 笑顔,
本文,\N[5]少年への好感度が\.,You're still not liked\.
本文,まだ全然足りてないっすよ,by the kid enough.
アクター設定,レミィ 不信・怒り,
本文,…,...
アクター設定,レミィ 驚き・動揺,
本文,そう…？,Is that true?
アクター設定,レミィ 通常,
本文,貴方,You...
アクター設定,レミィ 通常,
本文,魔法の才能があるわ,You have talent for magic.
アクター設定,カイト 笑顔,
本文,そんなことは…,That's not true...
アクター設定,アーシア 通常,
本文,いやいや！,You do!
アクター設定,アーシア 通常,
本文,\N[5]少年は\.,You might not notice\c kid\c\.
本文,気づいてないかもですが,
アクター設定,アーシア 通常,
本文,\N[5]少年のそばにいると…,but when I'm around you...
アクター設定,アーシア 驚き・動揺,
本文,なんかこう…\.,it's like I feel more magic\.
本文,いつもよりですね,
アクター設定,アーシア 驚き・動揺,
本文,魔力が自ずと湧いてくるような,coursing through my veins.
アクター設定,アーシア 笑顔,
本文,とても調子が\.,I feel like I'm in better form!
本文,良くなるような気がしますぜ！,
アクター設定,カイト 通常,
本文,それでしたら…\.,That's good to know.
本文,良かったです,
アクター設定,カイト 笑顔,
本文,力になれて,I'm glad I could be of use.
アクター設定,レミィ 通常,
本文,えぇ…,Yes...
アクター設定,レミィ 通常,
本文,助かったわ\.,You were a great help.\.
本文,ありがとう,Thank you.
アクター設定,アーシア 笑顔,
本文,ではでは\.,Now then.\.
本文,約束の報酬を…,Time for the promised payment.
アクター設定,レミィ 通常,
本文,\N[1],\N[1].
アクター設定,レミィ 通常,
本文,まずは街に戻りましょう,Let's return to town first.
アクター設定,アーシア 悲しみ・焦り,
本文,えーっ…,What?
アクター設定,レミィ 通常,
本文,この辺りは…,The effects of the night of black snow\.
アクター設定,レミィ 通常,
本文,黒い雪の夜の影響が\.,could still be lingering
本文,残っているかもしれないわ,around this area.
アクター設定,アーシア 通常,
本文,あー\.,Oh.\.
本文,それもそうっすねぇ,That's a good point.
アクター設定,アーシア 笑顔,
本文,んじゃ！\.,Well!\.
本文,戻るとしますか！,Let's head back then!
アクター設定,レミィ 通常,
本文,…,...
