アクター設定,ものぐさ魔法使い 通常,
本文,あーあ…\.,Dang it.\.
本文,ちゃんと勉強してればなぁ,If I'd actually studied\c
アクター設定,ものぐさ魔法使い 通常,
本文,今よりもっと\.,I could've\.
本文,仕事できたと思うんスけど,had a better job.
アクター設定,アーシア 通常,
本文,今からでも,It's not too late to start.
本文,始めりゃ良いじゃないですか,
アクター設定,ものぐさ魔法使い 通常,
本文,んー…,Hmm...
アクター設定,ものぐさ魔法使い 通常,
本文,仕事あるからなぁ,But I already have a job.
アクター設定,アーシア 勝利・喜び,
本文,じゃあ,Then quit.
本文,辞めれば良いじゃないですか,
アクター設定,ものぐさ魔法使い 通常,
本文,変なこと\.,Please don't say that.
本文,ささやかないでくださいっス,
アクター設定,ものぐさ魔法使い 通常,
本文,魔が差しちゃうじゃないでスか！,You'll tempt me to do it!
アクター設定,ものぐさ魔法使い 通常,
本文,\N[1]さんって,Where did you learn magic?
本文,どこで魔法を覚えたんス？,
アクター設定,ものぐさ魔法使い 通常,
本文,魔法学校の出身じゃないっスよね？,You didn't go to magic school\c\. right?
アクター設定,アーシア 通常,
本文,んー…,Hmm...
アクター設定,アーシア 勝利・喜び,
本文,わからないっす,I don't know.
アクター設定,ものぐさ魔法使い 通常,
本文,えぇ！？,What?!
アクター設定,アーシア 通常,
本文,正規の使い方があるなら…\.,If there's a right way to use it\c\.
本文,教えて欲しいくらいですぜ,I'd love to know.
