アクター設定,マリー 通常,
本文,ますます黒水晶の研究が進んだある年のこと,Research on the Black Pearl progressed\c
アクター設定,マリー 通常,
本文,とても素質の高い生徒が二人,until one year\c two extremely talented
アクター設定,マリー 通常,
本文,入学することになりました,students entered the school.
アクター設定,マリー 通常,
本文,学校はこの二人を使って\.,Realizing their potential\c\.
本文,とある計画を立てました,the academy devised a plan.
アクター設定,マリー 通常,
本文,黒水晶に接触させることにしたのです,Have the students touch the Pearl.
アクター設定,マリー 通常,
本文,触れると魔力が暴走し\.,It\. would flood them with magic power\.
本文,マモノになってしまう\. 黒水晶に,and turn them into monsters.
