アクター設定,マリー 不信・怒り,
本文,\N[14]くんを助けたいっていうの\.,Were you lying when you said\.
本文,嘘だったの？,you wanted to save \N[14]?
アクター設定,カイト 不信・怒り,
本文,\N[4]先生…,Miss \N[4]\c
アクター設定,カイト 通常,
本文,ボクは\N[14]を助けるために\.,I didn't become a wizard\.
本文,魔法使いになったわけじゃないです,to save her.
アクター設定,マリー 驚き・動揺,
本文,ん…？,No?
アクター設定,マリー 驚き・動揺,
本文,どういうこと？,Then why did you become a wizard?
アクター設定,カイト 不信・怒り,
本文,ボクは\N[14]の行方を知りたかったんです,I wanted to know where she was.
アクター設定,カイト 不信・怒り,
本文,\N[14]が既に生きていないのなら…,If it turned out she was dead already\c
アクター設定,カイト 通常,
本文,それでも良かったんです,that would have been fine with me.
アクター設定,カイト 不信・怒り,
本文,でも\. \N[14]は消えてしまった,Instead\c\. she just vanished.
アクター設定,カイト 不信・怒り,
本文,それだけでなく…,Not only that.
アクター設定,カイト 不信・怒り,
本文,あの誘拐事件について,Nobody could seem to remember anything
本文,街の人たちの記憶が曖昧になっていた,about the kidnapping incident.
アクター設定,カイト 不信・怒り,
本文,ボクの力が誰かにバレたのかもしれない,I was worried
アクター設定,カイト 不信・怒り,
本文,そう思って…,someone might have learned about my power.
アクター設定,カイト 悲しみ・焦り,
本文,犯人を探していたんです,And I was looking for the culprit.
アクター設定,マリー 不信・怒り,
本文,…,...
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,カイト 不信・怒り,
本文,ボクはただ…,All I wanted
アクター設定,カイト 不信・怒り,
本文,自分が安心して生活できる\.,was a place\.
本文,居場所が欲しかっただけなんです,where I could live in peace.
アクター設定,カイト 通常,
本文,\N[4]先生に孤児院で\.,Sure\c some bad things happened\c\.
本文,みんなのお手伝いをしたり,but I really enjoyed
アクター設定,カイト 通常,
本文,\N[3]さんの元で\.,helping at the orphanage\.
本文,マモノを退治したり,with you and the others\c
アクター設定,カイト 通常,
本文,\N[2]と一緒に\.,and hunting monsters\.
本文,喫茶店で働いたり,with \N[3]\c
アクター設定,カイト 不信・怒り,
本文,嫌なこともあったけど\.,and working at the cafe\.
本文,それはとても楽しかった,with \N[2].
アクター設定,カイト 不信・怒り,
本文,それが奪われるなら\.,Without that\c\.
本文,魔法なんて力\. なくたって…,what's the point of having magic?
アクター設定,カイト 不信・怒り,
本文,\N[14]のことだって…,Or having \N[14] around...
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,マリー 驚き・動揺,
本文,…,...
アクター設定,マリー 通常,
本文,\N[5]くん,\N[5]\c
アクター設定,マリー 通常,
本文,見た目からは想像できないほど,you don't look it\c but you're shockingly
アクター設定,マリー 笑顔,
本文,性格悪いじゃん,self-centered.
アクター設定,マリー 通常,
本文,アタシと同じだね,We're like two peas in a pod.
