アクター設定,レミィ 通常,
本文,…貴方,You.
アクター設定,カイト 通常,
本文,はい,Yes?
アクター設定,レミィ 通常,
本文,この辺りに,Do you feel something strange
本文,何か異常を感じないかしら？,around here?
アクター設定,カイト 驚き・動揺,
本文,いえ…,No.
本文,特に変わりないですけど,Nothing especially.
アクター設定,レミィ 通常,
本文,そう…,I see.
アクター設定,レミィ 通常,
本文,…貴方,You.
アクター設定,レミィ 通常,
本文,訓練なしに\.,I heard you learned to use magic\.
本文,魔法を使えるようになった\.と聞いたわ,without any training.
アクター設定,カイト 通常,
本文,\N[4]先生も,Miss \N[4] was also surprised.
本文,驚かれてましたが,
アクター設定,カイト 通常,
本文,それって\.,Is it that unusual?
本文,すごいことなんでしょうか？,
アクター設定,レミィ 通常,
本文,…,...
アクター設定,レミィ 通常,
本文,戻りましょう,Let's head back.
アクター設定,カイト 驚き・動揺,
本文,え…？\.,What...?\.
本文,もう いいんですか？,Are you sure?
アクター設定,カイト 驚き・動揺,
本文,まだ奥まで行ってないですけど,We haven't gone very deep.
アクター設定,レミィ 通常,
本文,貴方は自覚してないようだけど,You may not realize it yet\c\.
アクター設定,レミィ 通常,
本文,私に比べて,but you have more raw magical talent
本文,はるかに魔法の才能があるわ,than I do.
アクター設定,レミィ 通常,
本文,その貴方が,If you haven't sensed anything\c
本文,何も感知しないのであれば,
アクター設定,レミィ 通常,
本文,もう\.,then there's no need
本文,ここに来る必要はないでしょう,to be here anymore.
アクター設定,カイト 驚き・動揺,
本文,は はぁ…,O-Okay.
