アクター設定,ものぐさ魔法使い 通常,
本文,君くんは,Hey\c kid!
アクター設定,ものぐさ魔法使い 通常,
本文,この仕事 続けたいっスか？,You wanna stick with this job?
アクター設定,カイト 通常,
本文,一応 そのつもりですけど,I do plan to\c yes.
アクター設定,ものぐさ魔法使い 通常,
本文,そうっスか…,Oh yeah...?
アクター設定,ものぐさ魔法使い 通常,
本文,たしかにっスよ,Well...
アクター設定,ものぐさ魔法使い 通常,
本文,今まで魔法使いだからって\.,I've had a lot of bad experiences\.
本文,嫌な目にあったことはあるっスけど,just because I'm a wizard\c but...
アクター設定,ものぐさ魔法使い 通常,
本文,力づくで抑え込もうとするなんて,Trying to keep us down with force?
アクター設定,ものぐさ魔法使い 通常,
本文,ひどいっスよ！,That's awful!
アクター設定,ものぐさ魔法使い 通常,
本文,君くん 君くん！,Hey\c kid!
アクター設定,カイト 笑顔,
本文,はい,Yes?
アクター設定,ものぐさ魔法使い 通常,
本文,妙な連中に連れられたって云うの,I heard some weirdos
本文,本当なんスか？,took you away! That true?
アクター設定,カイト 不信・怒り,
本文,えぇ…,Well\c yeah...
アクター設定,カイト 通常,
本文,でも 大丈夫でした,I was fine\c though.
本文,\N[3]さんも一緒だったので,\N[3] was with me.
