アクター設定,チャラ男 通常,
本文,何がいけないんだろうなぁ…,What did I do wrong?
アクター設定,チャラ男 通常,
本文,美人な魔法使いのおねえちゃん,Hey\c cute wizard lady.
アクター設定,レミィ 通常,
本文,…,...
アクター設定,チャラ男 通常,
本文,美人な魔法使いのおねえちゃん,Hey\c cute wizard lady.
アクター設定,カイト 通常,
本文,\N[3]さん 呼ばれているのかと…,I think he's talking to you.
アクター設定,レミィ 通常,
本文,…,...
アクター設定,レミィ 驚き・動揺,
本文,私…？,Me?
アクター設定,チャラ男 通常,
本文,そうだよ！,Yeah!
アクター設定,チャラ男 通常,
本文,なぁ\. このあと一緒に喫茶に行かないか？,Hey\c\. wanna go to a cafe with me after this?
アクター設定,チャラ男 通常,
本文,もちろん奢るぜ！,My treat\c of course!
アクター設定,レミィ 通常,
本文,ごめんなさい,No\c thank you.
アクター設定,チャラ男 通常,
本文,即\. 断られたじゃねーか！,Wow\c instant rejection!
アクター設定,カイト 笑顔,
本文,\N[3]さん…,\N[3]...
アクター設定,レミィ 不信・怒り,
本文,まだ仕事中だもの,I'm still working.
アクター設定,チャラ男 通常,
本文,じゃあ！\.,After work then?
本文,仕事が終わってからなら…？,
アクター設定,レミィ 通常,
本文,ごめんなさい,No\c thank you.
アクター設定,チャラ男 通常,
本文,やっぱり\. 断られたじゃねーか！,You still said no!
