アクター設定,常連客筆頭 通常,
本文,こ 今度でいいので\.,Hey\c some other day\c if you have time...\.
アクター設定,常連客筆頭 通常,
本文,い いや\.,A-Ah\c\.
本文,なんでもないよ…,never mind...
アクター設定,常連客筆頭 通常,
本文,こ 今度でいいので\.,Hey\c some other day\c if you have time...\.
アクター設定,常連客筆頭 通常,
本文,い いや\.,A-Ah\c\.
本文,なんでもないよ…,never mind...
アクター設定,マリー 通常,
本文,（\N[2]ってけっこう評判いいらしいよ）,(Looks like \N[2] is pretty popular.)
アクター設定,アーシア 通常,
本文,（そうみたいなんすよね）,(Yeah\c seems like it.)
アクター設定,カイト 通常,
本文,（面倒見いいですからね）,(Well\c she is very caring.)
アクター設定,ニナ 通常,
本文,何 コソコソ話してるんですか？,What are you whispering about?
アクター設定,マリー 通常,
本文,んー…\.,Mmm...
本文,\N[5]も隅に置けないよねーって,\N[5]'s not losing\c either.
アクター設定,ニナ 通常,
本文,…？,...?
アクター設定,カイト 通常,
本文,え…\.なんでボク？,Huh?\. Why me?
アクター設定,常連客筆頭 通常,
本文,最近いない日が多いんだよなぁ…,She's been absent a lot lately...
アクター設定,常連客筆頭 通常,
本文,なぁ \.知ってるか？,Hey\c\. you know where she is?
アクター設定,カイト 通常,
本文,\N[2]のこと？,You mean \N[2]?
アクター設定,常連客筆頭 通常,
本文,あぁ…\.,Yeah...\.
アクター設定,常連客筆頭 通常,
本文,って あれっ！？,Wh-Whoa?!
アクター設定,ニナ 通常,
本文,わたしに何か用ですか？,Did you need something?
アクター設定,常連客筆頭 通常,
本文,あ…いや\.,Oh\c uh...\.
本文,べつに…,No\c not really...
アクター設定,常連客筆頭 通常,
本文,きょ\. 今日はシフト入ってますか？,U-\.Uh\c do you have a shift today?
アクター設定,ニナ 通常,
本文,ごめんなさい\.,I'm sorry.\.
本文,今日は他に用事があるので,I'm busy today.
アクター設定,常連客筆頭 通常,
本文,そっか…,Oh...all right...
