アクター設定,ハティ 通常,,
本文,そういや \.\N[5]は\.,Hey\c \N[5]\c\.,
本文,どうして学校行くのやめたんだ？,why'd you stop going to school?,
アクター設定,カイト 通常,,
本文,それは…,Well...,
アクター設定,カイト 通常,,
本文,…,...,
アクター設定,ハティ 通常,,
本文,ま \.人生いろいろだよな\.,Hey\c it's okay.,Life has its ups and downs.\.
アクター設定,カイト 通常,,
本文,…ごめん,...Sorry.,
アクター設定,ハティ 通常,,
本文,そう すぐ謝るなって,No need to apologize all the time.,
アクター設定,ハティ 通常,,
本文,\N[5]！\.,Hey\c \N[5]!\.,
本文,あとで勉強教えてよ,Help me with school later.,
アクター設定,カイト 通常,,
本文,\N[12]は勉強が好きなの？,Do you like studying\c \N[12]?,
アクター設定,ハティ 通常,,
本文,そんなの 好きなわけないだろ？,Obviously not!,
アクター設定,カイト 通常,,
本文,え…？\.,Huh?\.,
本文,じゃあどうして,Then\c why?,
アクター設定,ハティ 通常,,
本文,勉強して \.真面目な大人になって\.,I wanna study hard\c\.,
本文,働きに出て…,become a good adult\c\.,get a job...
アクター設定,ハティ 通常,,
本文,この孤児院を支えるのさっ！,and then pour money into this orphanage!,
アクター設定,カイト 通常,,
本文,すごい \N[12]は偉いんだね,Wow. That's really noble of you\c \N[12].,
アクター設定,ハティ 通常,,
本文,ん…\. まぁな…,Well\c you know...,
