アクター設定,,
本文,生きるのって難しいね\|\^,Living is Hard\|\^
アクター設定,レミィ 通常,
本文,\N[1],\N[1].
アクター設定,アーシア 通常,
本文,ほい なんざんしょ？,Yes? What can I do you for?
アクター設定,レミィ 不信・怒り,
本文,\N[5]に謝りなさい,Apologize to \N[5].
アクター設定,アーシア 驚き・動揺,
本文,えぇ！？\.,What?!\.
本文,なんでです？,Why?
アクター設定,レミィ 通常,
本文,遠征から戻ってから…,Have you talked to \N[5]
アクター設定,レミィ 通常,
本文,\N[5]と\.,since we returned
本文,話をしたのかしら？,from the expedition?
アクター設定,アーシア 悲しみ・焦り,
本文,いやぁ\.,No\c but...
本文,それは…,
アクター設定,アーシア 悲しみ・焦り,
本文,百戦錬磨のあたしといえども\.,I betrayed his trust\c\.
本文,信頼を裏切っちゃったわけでして…,even though I'm a veteran.
アクター設定,アーシア 通常,
本文,どう接したらいいのか\.,I didn't know\.
本文,お手上げ状態ですぜ,how to approach him.
アクター設定,レミィ 不信・怒り,
本文,それは…\.,That's...\.
本文,良くないわ,not good.
アクター設定,アーシア 悲しみ・焦り,
本文,ですよねぇ,Yeah\c I didn't think so.
アクター設定,レミィ 通常,
本文,\N[5]\.,This way\c
本文,こっちに,\N[5].
アクター設定,カイト 不信・怒り,
本文,\N[1]さん…,\N[1]...
アクター設定,アーシア 悲しみ・焦り,
本文,えぇっと…\.,Um...\.
本文,あー…,Uh...
アクター設定,アーシア 苦痛・ダメージ,
本文,んぎゃあ…,Gah...
アクター設定,アーシア 悲しみ・焦り,
本文,\N[3]さん\.,\N[3]\c
本文,強引すぎるぜ…,you're being too pushy.
アクター設定,アーシア 悲しみ・焦り,
本文,えーっとですね…,Um...\.
アクター設定,アーシア 悲しみ・焦り,
本文,つまり その…,You know...
アクター設定,アーシア 苦痛・ダメージ,
本文,すんませんでしたっ！,I'm sorry!
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,アーシア 悲しみ・焦り,
本文,謝っても\.,I know\c\.
本文,許してくれないですよね,you won't accept my apology.
アクター設定,アーシア 悲しみ・焦り,
本文,自分の都合優先した挙げ句…,I prioritized myself...
アクター設定,アーシア 悲しみ・焦り,
本文,マモノになっちゃって,and turned into a monster.
アクター設定,アーシア 悲しみ・焦り,
本文,みんなにも迷惑かけて…,I caused everyone so much trouble.
アクター設定,アーシア 悲しみ・焦り,
本文,面目次第もござりませぬ,I'm really ashamed.
アクター設定,カイト 不信・怒り,
本文,…,...
アクター設定,カイト 笑顔,
本文,ボクは大丈夫ですよ,I'm okay.
アクター設定,アーシア 通常,
本文,へ…？,Huh?
アクター設定,カイト 通常,
本文,\N[3]さんもボクも無事でしたし,\N[3] and I were both fine.
アクター設定,カイト 通常,
本文,\N[1]さんも\.,And you are too.
本文,こうして無事だったんです,
アクター設定,カイト 笑顔,
本文,それで十分じゃないですか,Isn't that enough?
アクター設定,アーシア 驚き・動揺,
本文,\N[5]少年！,Kid!
アクター設定,カイト 笑顔,
本文,ですから\.,So\c\.
本文,ボクは大丈夫ですよ,I'm fine.
アクター設定,アーシア 通常,
本文,ありがとうごぜえます！,Thanks a million!
アクター設定,レミィ 通常,
本文,…,...
アクター設定,レミィ 通常,
本文,良かったわね,Isn't that nice?
アクター設定,アーシア 通常,
本文,こうなったら是が非でも\.,Now we'll have to save\.
本文,\N[14]さんのこと助けないとですね！,\N[14]!
アクター設定,カイト 不信・怒り,
本文,それは…,That's...
アクター設定,レミィ 不信・怒り,
本文,\N[1],\N[1].
アクター設定,アーシア 通常,
本文,ほい なんざんしょ！,Yes? What can I do you for?
アクター設定,レミィ 通常,
本文,契約不履行のことだけど,About your breach of contract.
アクター設定,アーシア 通常,
本文,ん…？,Hm?
アクター設定,レミィ 通常,
本文,まだかしら？,I'm still waiting.
アクター設定,アーシア 悲しみ・焦り,
本文,…といいますと？,What do you mean?
アクター設定,レミィ 通常,
本文,仕事が完遂できなかった場合…,In the case that you didn't fulfill your job?
アクター設定,レミィ 通常,
本文,契約不履行に基づいて\.,I believe you agreed\.
本文,違反料を支払うことになっていたはず,to paying a fine.
アクター設定,アーシア 通常,
本文,…,...
アクター設定,アーシア 悲しみ・焦り,
本文,ひぃぃ！\.,Eeeep!\.
本文,そればかりはご堪忍をば！,Please\c anything but that!
アクター設定,レミィ 不信・怒り,
本文,それは無理だわ,I can't do that.
アクター設定,アーシア 悲しみ・焦り,
本文,お慈悲を\. お慈悲を！\.,Mercy!\. Mercy!\.
本文,\N[3]様ぁ！,Please\c \N[3]!
アクター設定,カイト 驚き・動揺,
本文,…,...
アクター設定,レミィ 驚き・動揺,
本文,…,...
