アクター設定,レミィ 通常,,
本文,\N[5],\N[5].,
アクター設定,カイト 通常,,
本文,はい,Yes.,
アクター設定,レミィ 不信・怒り,,
本文,貴方,Let me ask you.,
アクター設定,レミィ 不信・怒り,,
本文,自分の調査の方は進んでるのかしら？,How is your investigation going?,
アクター設定,カイト 不信・怒り,,
本文,それは…\.あまり,N-Not very well.,
アクター設定,レミィ 通常,,
本文,そう…,I see...,
アクター設定,レミィ 特殊２,,
本文,ごめんなさい,I'm sorry.,
アクター設定,レミィ 特殊２,,
本文,貴方を連れ回して\.,Is taking you around\.,
本文,迷惑じゃないかしら,getting in your way?,
アクター設定,カイト 笑顔,,
本文,いえ\.,No\c\.,
本文,そんなことないですよ,not at all.,
アクター設定,レミィ 通常,,
本文,そう…\.,I see.\.,
本文,なら良いのだけど,If you say so.,
アクター設定,レミィ 通常,,
本文,今日は孤児院に行く予定だわ,I'm planning on going,to the orphanage today.
アクター設定,レミィ 通常,,
本文,あなたも来るかしら？,Would you like to come?,
アクター設定,カイト 通常,,
本文,いいですよ\.,Okay.\.,
本文,特に用事もないので,I don't have other plans today.,
