アクター設定,,,
本文,教えて詳しい人\|\^,Tell Me If You Know\|\^,
アクター設定,アーシア 通常,,
本文,結局 三人で\.,So the three of us ended up\.,
本文,来ることになっちまいましたね,coming here together.,
アクター設定,カイト 通常,,
本文,二人だと \.心細いですし…,It's a little lonely to do it with just two...,
アクター設定,アーシア 通常,,
本文,まぁ\.,Well\c\.,
本文,確かにそうなんすけどね,I suppose that's true.,
アクター設定,カイト 通常,,
本文,前から気になってたんですけど,I've always wondered.,
アクター設定,カイト 通常,,
本文,どうして魔法使いが行動する時って\.,Why do wizards\.,
本文,三人で一組なんでしょう？,always move in groups of three?,
アクター設定,アーシア 笑顔,,
本文,んー？ \N[5]少年\.,Hm?,
本文,知らないんですか？,You don't know\c kid?,
アクター設定,カイト 驚き・動揺,,
本文,え…\.,What?\.,
本文,理由があるんですか？,Is there a reason?,
アクター設定,アーシア 笑顔,,
本文,理由はですねぇ…\.,The reason is...\.,
アクター設定,アーシア 驚き・動揺,,
本文,…,...,
アクター設定,アーシア 悲しみ・焦り,,
本文,わかんないっすね,I don't know.,
アクター設定,アーシア 通常,,
本文,\N[3]さん 知ってます？,Do you know\c \N[3]?,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,レミィ 通常,,
本文,…知っているわ,I do.,
アクター設定,アーシア 通常,,
本文,…,...,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,アーシア 驚き・動揺,,
本文,って！\.,Come on!\.,
本文,教えてくださいよ,Tell us!,
アクター設定,アーシア 笑顔,,
本文,まったく\.,Honestly\c\.,
本文,\N[3]さんは意地悪ですねぇ,you're so mean\c \N[3].,
アクター設定,アーシア 笑顔,,
本文,ああいえば…,I say yes.,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,アーシア 通常,,
本文,…,...,
アクター設定,レミィ 通常,,
本文,…？,...?,
アクター設定,アーシア 驚き・動揺,,
本文,こういうって言わないんかい！,And you say no!,Why didn't you say that?!
アクター設定,レミィ 通常,,
本文,…聞かれていないもの,I've never heard of that.,
アクター設定,アーシア 通常,,
本文,あぁ そうですか,Is that so?,
アクター設定,カイト 通常,,
本文,結局\.,Anyway\c\.,
本文,理由ってなんなんでしょう？,what is the reason?,
アクター設定,レミィ 通常,,
本文,魔力の循環が関係しているわ,It has something to do with,the circulation of magic power.
アクター設定,カイト 通常,,
本文,循環？,The circulation?,
アクター設定,レミィ 通常,,
本文,私達 魔法使いは\.,Wizards like us\.,
本文,自然にある力を使っているの,use power in nature.,
アクター設定,レミィ 通常,,
本文,ただ その力は\.,However\c that power\.,
本文,一定の濃度を保っていなければならない,must maintain a certain concentration.,
アクター設定,レミィ 通常,,
本文,同じ場所で三人を越えてしまうと\.,If there are more than three people,
本文,誰も魔法が使えなくなってしまうわ,in the same location\c\.,nobody will be able to use magic.
アクター設定,カイト 通常,,
本文,へぇ…\.,Really?\.,
本文,はじめて知りました,That's something new I've learned.,
アクター設定,レミィ 通常,,
本文,戦場で真っ先に教わることだわ,That's the first thing you learn ,on the battlefield.
アクター設定,アーシア 悲しみ・焦り,,
本文,戦場って…\.,On the battlefield?\.,
本文,あたしら一般ピーポーなんで,We're just regular civilians here.,
アクター設定,レミィ 通常,,
本文,そうかしら？,Are you?,
アクター設定,アーシア 悲しみ・焦り,,
本文,ですです！,Yes!,
アクター設定,アーシア 通常,,
本文,って自信もって言えないのが辛い,It hurts that I can't say that,with confidence.
アクター設定,カイト 通常,,
本文,それってどういう…？,What do you mean?,
アクター設定,アーシア 笑顔,,
本文,皆まで聞くな,Don't ask.,
アクター設定,アーシア 通常,,
本文,とりあえず…\.,Anyway...\.,
本文,\N[5]少年も知らなかったんで,Since the kid didn't know...\.,
アクター設定,アーシア 勝利・喜び,,
本文,今回は２対１！\.,We win two versus one!\.,
本文,あたしらの勝ちってことで,,
アクター設定,アーシア 勝利・喜び,,
本文,今日はお開き！,Everyone go home!,
アクター設定,カイト 通常,,
本文,は はぁ…,Wh-What?,
