アクター設定,レミィ 通常,
本文,もし…,Hello...
アクター設定,異国風の男 通常,
本文,ヤァ\. オネエサン\.,Hey\c sister!\.
本文,ヤスイヨヤスイヨ～,I've got deals!
アクター設定,レミィ 通常,
本文,お話が…,I have a story to share.
アクター設定,異国風の男 通常,
本文,ウッヒャア！\.,He ha ha!\.
本文,アナタ…,Dear...
アクター設定,異国風の男 通常,
本文,コノイチバ ノ\.,You used to be\.
本文,モトジメ ダッタノデスネ,the head of this marketplace.
アクター設定,レミィ 不信・怒り,
本文,元締め…？,What?
アクター設定,レミィ 特殊１,
本文,それは違うわ,That's not true.
アクター設定,レミィ 通常,
本文,たしかに\.,Although it's true that
本文,売上の一部を納めてもらっているけれど,I have them type up a report.
アクター設定,レミィ 驚き・動揺,
本文,ねぇ？,Hey.
アクター設定,カイト 笑顔,
本文,ボクに聞かれても…,How would I know?
アクター設定,異国風の男 通常,
本文,…？,...?
アクター設定,異国風の男 通常,
本文,リョウシュサマニ ハ…,You will have\c\.
アクター設定,異国風の男 通常,
本文,ウリアゲ ノ サンワリ ヲ\.,thirty percent of sales\.
本文,オサメルコト ニ ナッテルネ,you'll have to cover.
アクター設定,異国風の男 通常,
本文,ソノ ミカエリニ…,In return...
アクター設定,異国風の男 通常,
本文,ミセ ヲ ヒラクコト\.,you will be allowed to\.
本文,ミトメテ モラッテルネ,open a shop.
アクター設定,レミィ 不信・怒り,
本文,…,...
アクター設定,レミィ 特殊１,
本文,そう…,Is that...
アクター設定,レミィ 特殊１,
本文,なの？,true?
アクター設定,カイト 笑顔,
本文,ボクに聞かれても…,Don't ask me.
アクター設定,レミィ 通常,
本文,それで…\.,So\c
本文,野菜の取引の方は？,what about the vegetable deal?
アクター設定,異国風の男 通常,
本文,サンセイダヨ,I'm on board.
アクター設定,異国風の男 通常,
本文,タダ ジョウケンアルヨ,Under one condition.
アクター設定,レミィ 通常,
本文,それは何かしら？,What would that be?
アクター設定,異国風の男 通常,
本文,ワタシタチ ハ…,We have a deal...
アクター設定,異国風の男 通常,
本文,カクチ ノ ショウバイニン ト,with merchants around the world.
本文,トリヒキ シテイルネ,
アクター設定,異国風の男 通常,
本文,デモ チアンガワルカッタリ…,However\c crime gets worse.
アクター設定,異国風の男 通常,
本文,カイドウ ニ マモノ ガ イルト\.,When monsters show up\c
本文,トッテモ コマルネ,that's a huge problem for us.
アクター設定,異国風の男 通常,
本文,ダカラ\.,That's why exterminating them
本文,クジョシテクレル ト タスカルネ,would help us.
アクター設定,異国風の男 通常,
本文,アナタモ,If you're planning on opening a farm\c
本文,ノウエン ヲ ヒラクナラ…,
アクター設定,異国風の男 通常,
本文,ワタシ ノ イッテルコト\.,you should know that what I'm saying\.
本文,タダシイト ワカルハズデス,is all true.
アクター設定,レミィ 通常,
本文,…,...
アクター設定,レミィ 驚き・動揺,
本文,なるほど…,I see...
アクター設定,レミィ 通常,
本文,検討してみるわ\.,I'll look into it.\.
本文,ありがとう,Thanks.
アクター設定,異国風の男 通常,
本文,イイヘンジ\.,I hope to hear from you soon\.
本文,マッテルヨ～,with good news.
