アクター設定,チャラ男 通常,
本文,おーい そこの…\.\^,Hey\c blonde b--\.\^
アクター設定,アーシア 通常,
本文,ほい なんざんしょ？,Yes\c what can I do you for?
アクター設定,チャラ男 通常,
本文,だから お前じゃねぇ！,I said not you!
アクター設定,チャラ男 通常,
本文,あ！,Ahh!
アクター設定,レミィ 通常,
本文,…,...
アクター設定,チャラ男 通常,
本文,なぁ そこの金髪のおねえちゃん,Hey. You\c the blonde over there!
アクター設定,レミィ 通常,
本文,…,...
アクター設定,チャラ男 通常,
本文,美人な魔法使いのおねえちゃん,The beautiful wizard!
アクター設定,レミィ 通常,
本文,…,...
アクター設定,アーシア 通常,
本文,んー？\.,Hmmm?\.
本文,もしかして美人ってあたしのことっすか？,Beautiful wizard? You mean me?
アクター設定,チャラ男 通常,
本文,いや お前じゃねぇ,Nah\c not you.
アクター設定,アーシア 通常,
本文,いやいや 兄さん\.,I'm afraid you're going to need
本文,見る目ないっすねぇ,to get your taste checked\c sir.
アクター設定,アーシア 通常,
本文,あたしのほうが\.,Because I put in a hundred times
本文,\N[3]さんより百倍は気を使ってますよ？,the effort that \N[3] does!
アクター設定,チャラ男 通常,
本文,何をだよ,In what?
アクター設定,アーシア 通常,
本文,美容とか？,In cosmetics and stuff?
アクター設定,チャラ男 通常,
本文,知らねえよ,Who cares!
アクター設定,レミィ 通常,
本文,\N[1],\N[1].
アクター設定,レミィ 通常,
本文,置いてくわよ,We're leaving you behind.
アクター設定,アーシア 通常,
本文,もぅ まったく\.,Ahh! Hey\c come on!
本文,\N[3]さんはせっかちさんですねぇ,No need for the rush\c \N[3]!
