アクター設定,ものぐさ魔法使い 通常,,
本文,戦争が終わって\.,When I was out aimlessly wandering\c,
本文,フラフラしてた時に,after the war ended\c\.,
アクター設定,ものぐさ魔法使い 通常,,
本文,\N[3]さん\.,you took me in.,
本文,雇ってくれたんスよね,,
アクター設定,ものぐさ魔法使い 通常,,
本文,あー！\.,Oh!\.,
本文,申し訳立たないっス,I still owe you so much.,
アクター設定,ものぐさ魔法使い 通常,,
本文,もっと頑張らないと…！,I have to work harder!,
アクター設定,レミィ 通常,,
本文,…？,...?,
アクター設定,レミィ 通常,,
本文,今でも十分\.,I feel like you work,
本文,働いてくれていると思うわ,hard enough.,
アクター設定,ものぐさ魔法使い 通常,,
本文,ちっ\.ちっ\.ちっ,Oh\c no\c no\c no.,
アクター設定,ものぐさ魔法使い 通常,,
本文,甘いっすよ\.,You're too naive.\.,
本文,\N[3]さん,,
アクター設定,ものぐさ魔法使い 通常,,
本文,わたしは甘やかされると\.,If you coddle me\c\.,
本文,めっちゃ 浮かれるんで！,I'll let it get to my head!,
アクター設定,レミィ 通常,,
本文,…,...,
アクター設定,レミィ 驚き・動揺,,
本文,そう,I see.,
アクター設定,ものぐさ魔法使い 通常,,
本文,正直なところ,To be honest\c,
アクター設定,ものぐさ魔法使い 通常,,
本文,仕事続けるかどうか\.,I wasn't sure if I would,
本文,悩んでたんスよ,continue working here or not.,
アクター設定,カイト 驚き・動揺,,
本文,そうだったんですか？,Really?,
アクター設定,ものぐさ魔法使い 通常,,
本文,でも そんなんじゃダメっスね！,But I can't do that!,
アクター設定,ものぐさ魔法使い 通常,,
本文,ごめんね 君くん…,I'm sorry\c kid.,
アクター設定,カイト 通常,,
本文,えっ？\.,What?\.,
本文,どうしたんです？,What is it?,
アクター設定,ものぐさ魔法使い 通常,,
本文,この間の 遠征なんスけど,About the expedition.,
アクター設定,ものぐさ魔法使い 通常,,
本文,もう少し真面目に全力で\.,If I took it a little more seriously\c,
本文,取り組んでたら…,and tried harder...,
アクター設定,ものぐさ魔法使い 通常,,
本文,被害が少なくなったんじゃないかって,I think there would have been,fewer casualties.
アクター設定,カイト 通常,,
本文,いえ…\.,No.\.,
本文,みんな無事で良かったです,I'm just glad everyone is okay.,
