アクター設定,マリー 通常,
本文,あのさ…,Hey\c
アクター設定,マリー 通常,
本文,一旦場所を変えようか？,how about we get outta here?
アクター設定,カイト 通常,
本文,場所…？,You want to leave?
アクター設定,マリー 通常,
本文,いやさ\.,Yeah.\.
本文,今のアタシら…,Right now
アクター設定,マリー 驚き・動揺,
本文,魔力使い果たして\.,we're both exhausted from\.
本文,ノビちゃってるんだよ,using up all our magic.
アクター設定,カイト 驚き・動揺,
本文,え…？\.,Oh.\.
本文,ボクも？,I am?
アクター設定,マリー 不信・怒り,
本文,そりゃあ\.,Okay.\.
本文,アレだけの魔法をぶち込んだらね,At least stop and consider
アクター設定,マリー 驚き・動揺,
本文,少しは受ける方のことも,what it feels like to be on the
本文,考えてくれたまへ,receiving end of all that magic.
アクター設定,カイト 不信・怒り,
本文,でも\N[4]先生は本気で！？,You're seriously tired?!
アクター設定,マリー 笑顔,
本文,言い訳は後で聞くから\.,I'll listen to your questions later.\.
本文,今は黙ってシャーラップ！,Right now\c shut up and be quiet!
アクター設定,マリー 驚き・動揺,
本文,無様な姿を見られるのも嫌だしさ,I don't want people seeing me all trashed.
アクター設定,マリー 通常,
本文,さっさと正気に戻って\.,So let's find someplace to hide\.
本文,どこかに隠れよう！,while I get my head straightened out!
アクター設定,カイト 驚き・動揺,
本文,隠れるってどこに…？,Like\c where?
アクター設定,マリー 通常,
本文,うーん…,Um...
アクター設定,マリー 笑顔,
本文,こことかどうよ？,What about here?
アクター設定,カイト 通常,
本文,ここは…\.,Here?\.
本文,時計塔？,You mean\c the clock tower?
アクター設定,マリー 通常,
本文,そうだね,That's right.
アクター設定,マリー 笑顔,
本文,こそこそ話すには\.,It's the perfect spot for us to\.
本文,打ってつけだよね,talk in secret.
アクター設定,カイト 通常,
本文,別にこそこそしなくても…,Is that really necessary?
アクター設定,マリー 特殊１,
本文,まぁまぁ\.,Listen.\.
本文,細かいことは気にしないで,Let me worry about what's necessary or not.
アクター設定,マリー 特殊１,
本文,ワープだ！,Warp!
