アクター設定,ニナ 通常,,
本文,\N[13]…\.,\N[13]...\.,
本文,料理は楽しい？,Is cooking fun?,
アクター設定,オルフェ 通常,,
本文,うん！\.,Yeah!\.,
本文,今度は西方の料理を教えてもらうんだ,Next I'm going to learn,how to cook western food!
アクター設定,ニナ 通常,,
本文,すごく良いと思う！,That sounds great!,
アクター設定,ニナ 通常,,
本文,そっか…\.,Right.\.,
本文,\N[6]さん西の方にも行ってたもんね,\N[6] has been out west too.,
アクター設定,ニナ 通常,,
本文,\N[6]さんから聞いたよ,I heard from \N[6].,
アクター設定,ニナ 通常,,
本文,料理つくって\.,You help out and cook?,
本文,お手伝いしてるんだって？,,
アクター設定,オルフェ 通常,,
本文,ま\. まぁね…,Y-Yeah...\.,
アクター設定,ニナ 通常,,
本文,得意な料理とかできたのかなー？,Is there a dish you're good at?,
アクター設定,ニナ 笑顔,,
本文,こちょこちょこちょこちょ～,Tickle tickle.,
アクター設定,オルフェ 通常,,
本文,えぇぁ！\.,Ah!\.,
本文,あははは…\. やめてよぉ！,Haha...\. Cut it out!,
アクター設定,ニナ 通常,,
本文,\N[13]？,\N[13]?,
アクター設定,オルフェ 通常,,
本文,\N[2]姉ちゃん！,\N[2]!,
アクター設定,ニナ 笑顔,,
本文,こちょこちょこちょこちょ～,Tickle tickle.,
アクター設定,オルフェ 通常,,
本文,わぁ！\.,Ah!\.,
本文,あはは…\. ちょっと\. くすぐったい！,Haha...\. Hey\c\. that tickles!,
アクター設定,ニナ 通常,,
本文,元気にしてたかなー？,How have you been?,
アクター設定,オルフェ 通常,,
本文,元気だよぉ,I've been good.,
アクター設定,ニナ 通常,,
本文,うん！\.,Good!\.,
本文,それなら良かった,,
