アクター設定,チャラ男 通常,,
本文,日中フラフラしてる男なんて,I doubt she'd give a guy like me,
本文,相手にしないわけだよなぁ,a shot.,
アクター設定,チャラ男 通常,,
本文,なぁ…\.,Hey.\.,
本文,噂で聞いたんだが,I heard a rumor.,
アクター設定,チャラ男 通常,,
本文,魔法着を正装している\.,You know that blonde wizard\.,
本文,金髪の魔法使いがいるだろ,in that wizard garb?,
アクター設定,ニナ 通常,,
本文,\N[3]さんのことかな,Do you mean \N[3]?,
アクター設定,チャラ男 通常,,
本文,あの魔法使いがここの領主って本当なのか？,Is it true that wizard,is the ruler of this area?
アクター設定,ニナ 通常,,
本文,そうだと思いますよ,I think so.,
アクター設定,チャラ男 通常,,
本文,マジかよ！\.,For real?!\.,
本文,偉い人だったのかよ！,She was super important?!,
