アクター設定,ものぐさ魔法使い 通常,
本文,あー\. 北に遠征には…\.,Ahh...\. I don't wanna go on
本文,行きたくないっス！,the expedition up north...!
アクター設定,ものぐさ魔法使い 通常,
本文,君くん\.,Hey\c kid\c\. do you remember
本文,黒い雪の夜のこと覚えてる？,the night of black snow?
アクター設定,カイト 通常,
本文,ボクは\.,I wasn't anywhere near
本文,当時 離れた場所にいたので,it at the time\c so...
アクター設定,ものぐさ魔法使い 通常,
本文,そうっスか,Ah\c yeah?
アクター設定,ものぐさ魔法使い 通常,
本文,わたし 黒い雪の夜に\.,Well\c I was there on the night of.
本文,遭ってるんスよ,
アクター設定,ものぐさ魔法使い 通常,
本文,とっても寒かったのに,It was so cold out\c yet...
アクター設定,ものぐさ魔法使い 通常,
本文,みんな 妙に高揚した\.,Everyone was so weirdly eager\c
本文,気分になって…,so strangely energetic.
アクター設定,ものぐさ魔法使い 通常,
本文,あー\.,Ahhh\c\.
本文,行きたくないっス！,I really don't wanna go!
アクター設定,ものぐさ魔法使い 通常,
本文,君くん…,Hey there\c kid...
アクター設定,カイト 通常,
本文,どうしたんです？\.,What's the matter?\.
本文,元気なさそうですけど,You sound a little down.
アクター設定,ものぐさ魔法使い 通常,
本文,北方に遠征に行くことに,Well\c they're sending me on
本文,なったんスよ,an expedition way up north.
アクター設定,ものぐさ魔法使い 通常,
本文,北の方って\.,And I really don't\.
本文,行きたくないんスよねぇ,wanna go up north.
